Object 1, Object 2, Relations
 ,RCC8, 
g.65,g.66,dc
g.65,g.61,dc
g.65,g.59,dc
g.65,g.55,dc
g.65,g.57,dc
g.65,g.67,dc
g.65,g.48,dc
g.65,g.49,dc
g.65,g.53,dc
g.65,g.74.75,dc
g.65,g.76,dc
g.65,g.73,dc
g.65,g.64,dc
g.65,g.63,dc
g.65,g.58,dc
g.66,g.61,dc
g.66,g.59,dc
g.66,g.55,dc
g.66,g.57,dc
g.66,g.67,dc
g.66,g.48,dc
g.66,g.49,dc
g.66,g.53,dc
g.66,g.74.75,dc
g.66,g.76,dc
g.66,g.73,dc
g.66,g.64,dc
g.66,g.63,dc
g.66,g.58,dc
g.61,g.59,dc
g.61,g.55,dc
g.61,g.57,dc
g.61,g.67,dc
g.61,g.48,dc
g.61,g.49,dc
g.61,g.53,dc
g.61,g.74.75,dc
g.61,g.76,dc
g.61,g.73,dc
g.61,g.64,dc
g.61,g.63,dc
g.61,g.58,dc
g.59,g.55,dc
g.59,g.57,dc
g.59,g.67,dc
g.59,g.48,dc
g.59,g.49,dc
g.59,g.53,dc
g.59,g.74.75,dc
g.59,g.76,dc
g.59,g.73,dc
g.59,g.64,dc
g.59,g.63,dc
g.59,g.58,dc
g.55,g.57,dc
g.55,g.67,dc
g.55,g.48,dc
g.55,g.49,dc
g.55,g.53,dc
g.55,g.74.75,dc
g.55,g.76,dc
g.55,g.73,dc
g.55,g.64,dc
g.55,g.63,dc
g.55,g.58,dc
g.57,g.67,dc
g.57,g.48,dc
g.57,g.49,dc
g.57,g.53,dc
g.57,g.74.75,dc
g.57,g.76,dc
g.57,g.73,dc
g.57,g.64,dc
g.57,g.63,dc
g.57,g.58,dc
g.67,g.48,dc
g.67,g.49,dc
g.67,g.53,dc
g.67,g.74.75,dc
g.67,g.76,dc
g.67,g.73,dc
g.67,g.64,dc
g.67,g.63,dc
g.67,g.58,dc
g.48,g.49,dc
g.48,g.53,dc
g.48,g.74.75,dc
g.48,g.76,dc
g.48,g.73,dc
g.48,g.64,dc
g.48,g.63,dc
g.48,g.58,dc
g.49,g.53,dc
g.49,g.74.75,dc
g.49,g.76,dc
g.49,g.73,dc
g.49,g.64,dc
g.49,g.63,dc
g.49,g.58,dc
g.53,g.74.75,dc
g.53,g.76,dc
g.53,g.73,dc
g.53,g.64,dc
g.53,g.63,dc
g.53,g.58,dc
g.74.75,g.76,dc
g.74.75,g.73,dc
g.74.75,g.64,dc
g.74.75,g.63,dc
g.74.75,g.58,dc
g.76,g.73,dc
g.76,g.64,dc
g.76,g.63,dc
g.76,g.58,dc
g.73,g.64,dc
g.73,g.63,dc
g.73,g.58,dc
g.64,g.63,dc
g.64,g.58,dc
g.63,g.58,dc
 ,DE9IM : line_polygon, 
g.32,g.65,disjoint
g.32,g.66,disjoint
g.32,g.61,disjoint
g.32,g.59,disjoint
g.32,g.55,disjoint
g.32,g.57,disjoint
g.32,g.67,disjoint
g.32,g.48,disjoint
g.32,g.49,disjoint
g.32,g.53,disjoint
g.32,g.74.75,disjoint
g.32,g.76,disjoint
g.32,g.73,disjoint
g.32,g.64,disjoint
g.32,g.63,disjoint
g.32,g.58,disjoint
g.33,g.65,disjoint
g.33,g.66,disjoint
g.33,g.61,disjoint
g.33,g.59,disjoint
g.33,g.55,disjoint
g.33,g.57,disjoint
g.33,g.67,disjoint
g.33,g.48,disjoint
g.33,g.49,disjoint
g.33,g.53,disjoint
g.33,g.74.75,disjoint
g.33,g.76,disjoint
g.33,g.73,disjoint
g.33,g.64,disjoint
g.33,g.63,disjoint
g.33,g.58,disjoint
g.44,g.65,disjoint
g.44,g.66,disjoint
g.44,g.61,disjoint
g.44,g.59,disjoint
g.44,g.55,disjoint
g.44,g.57,disjoint
g.44,g.67,disjoint
g.44,g.48,disjoint
g.44,g.49,disjoint
g.44,g.53,disjoint
g.44,g.74.75,disjoint
g.44,g.76,disjoint
g.44,g.73,disjoint
g.44,g.64,disjoint
g.44,g.63,disjoint
g.44,g.58,disjoint
g.42,g.65,disjoint
g.42,g.66,disjoint
g.42,g.61,disjoint
g.42,g.59,disjoint
g.42,g.55,disjoint
g.42,g.57,disjoint
g.42,g.67,disjoint
g.42,g.48,disjoint
g.42,g.49,disjoint
g.42,g.53,disjoint
g.42,g.74.75,disjoint
g.42,g.76,disjoint
g.42,g.73,disjoint
g.42,g.64,disjoint
g.42,g.63,disjoint
g.42,g.58,disjoint
g.43,g.65,disjoint
g.43,g.66,disjoint
g.43,g.61,disjoint
g.43,g.59,disjoint
g.43,g.55,disjoint
g.43,g.57,disjoint
g.43,g.67,disjoint
g.43,g.48,disjoint
g.43,g.49,disjoint
g.43,g.53,disjoint
g.43,g.74.75,disjoint
g.43,g.76,disjoint
g.43,g.73,disjoint
g.43,g.64,disjoint
g.43,g.63,disjoint
g.43,g.58,disjoint
g.26,g.65,disjoint
g.26,g.66,disjoint
g.26,g.61,disjoint
g.26,g.59,disjoint
g.26,g.55,disjoint
g.26,g.57,disjoint
g.26,g.67,disjoint
g.26,g.48,disjoint
g.26,g.49,disjoint
g.26,g.53,disjoint
g.26,g.74.75,disjoint
g.26,g.76,disjoint
g.26,g.73,disjoint
g.26,g.64,disjoint
