Object 1 , Object 2, Relations
 ,RCC8, 
g.61.62.63.64,g.73,dc
g.61.62.63.64,g.66,po
g.61.62.63.64,g.65,dc
g.61.62.63.64,g.59,dc
g.61.62.63.64,g.67,dc
g.61.62.63.64,g.48,dc
g.61.62.63.64,g.53,dc
g.73,g.66,dc
g.73,g.65,dc
g.73,g.59,dc
g.73,g.67,dc
g.73,g.48,dc
g.73,g.53,dc
g.66,g.65,dc
g.66,g.59,dc
g.66,g.67,dc
g.66,g.48,dc
g.66,g.53,dc
g.65,g.59,dc
g.65,g.67,dc
g.65,g.48,dc
g.65,g.53,dc
g.59,g.67,dc
g.59,g.48,dc
g.59,g.53,dc
g.67,g.48,dc
g.67,g.53,dc
g.48,g.53,dc
 ,DE9IM : line_polygon, 
g.61.62.63.64,g.34.35,disjoint
g.61.62.63.64,g.45.46.47,disjoint
g.61.62.63.64,g.16.26.43.44,disjoint
g.61.62.63.64,g.9.10,disjoint
g.61.62.63.64,g.15,disjoint
g.61.62.63.64,g.78,disjoint
g.61.62.63.64,g.8,disjoint
g.61.62.63.64,g.11,disjoint
g.61.62.63.64,g.33,disjoint
g.61.62.63.64,g.32,disjoint
g.61.62.63.64,g.0,disjoint
g.61.62.63.64,g.2,disjoint
g.34.35,g.73,disjoint
g.34.35,g.66,disjoint
g.34.35,g.65,disjoint
g.34.35,g.59,disjoint
g.34.35,g.67,disjoint
g.34.35,g.48,disjoint
g.34.35,g.53,disjoint
g.45.46.47,g.73,disjoint
g.45.46.47,g.66,disjoint
g.45.46.47,g.65,disjoint
g.45.46.47,g.59,disjoint
g.45.46.47,g.67,disjoint
g.45.46.47,g.48,disjoint
g.45.46.47,g.53,disjoint
g.16.26.43.44,g.73,disjoint
g.16.26.43.44,g.66,disjoint
g.16.26.43.44,g.65,disjoint
g.16.26.43.44,g.59,disjoint
g.16.26.43.44,g.67,disjoint
g.16.26.43.44,g.48,disjoint
g.16.26.43.44,g.53,disjoint
g.9.10,g.73,disjoint
g.9.10,g.66,disjoint
g.9.10,g.65,disjoint
g.9.10,g.59,disjoint
g.9.10,g.67,disjoint
g.9.10,g.48,disjoint
g.9.10,g.53,disjoint
g.15,g.73,disjoint
g.15,g.66,disjoint
g.15,g.65,disjoint
g.15,g.59,disjoint
g.15,g.67,disjoint
g.15,g.48,disjoint
g.15,g.53,disjoint
g.78,g.73,disjoint
g.78,g.66,disjoint
g.78,g.65,disjoint
g.78,g.59,disjoint
g.78,g.67,disjoint
g.78,g.48,disjoint
g.78,g.53,disjoint
g.8,g.73,disjoint
g.8,g.66,disjoint
g.8,g.65,disjoint
g.8,g.59,disjoint
g.8,g.67,disjoint
g.8,g.48,disjoint
g.8,g.53,disjoint
g.11,g.73,disjoint
g.11,g.66,disjoint
g.11,g.65,disjoint
g.11,g.59,disjoint
g.11,g.67,disjoint
g.11,g.48,disjoint
g.11,g.53,disjoint
g.33,g.73,disjoint
g.33,g.66,disjoint
g.33,g.65,disjoint
g.33,g.59,disjoint
g.33,g.67,disjoint
g.33,g.48,disjoint
g.33,g.53,disjoint
g.32,g.73,disjoint
g.32,g.66,disjoint
g.32,g.65,disjoint
g.32,g.59,disjoint
g.32,g.67,disjoint
g.32,g.48,disjoint
g.32,g.53,disjoint
g.0,g.73,disjoint
g.0,g.66,disjoint
g.0,g.65,disjoint
g.0,g.59,disjoint
g.0,g.67,disjoint
g.0,g.48,disjoint
g.0,g.53,disjoint
g.2,g.73,disjoint
g.2,g.66,disjoint
g.2,g.65,disjoint
g.2,g.59,disjoint
g.2,g.67,disjoint
g.2,g.48,disjoint
g.2,g.53,disjoint
 ,leftRight, 
g.34.35,g.61.62.63.64,nonAdjacent
g.34.35,g.73,nonAdjacent
g.34.35,g.66,nonAdjacent
g.34.35,g.65,left
g.34.35,g.59,nonAdjacent
g.34.35,g.67,nonAdjacent
g.34.35,g.48,nonAdjacent
g.34.35,g.53,nonAdjacent
g.16.26.43.44,g.61.62.63.64,left
g.16.26.43.44,g.73,nonAdjacent
g.16.26.43.44,g.66,left
g.16.26.43.44,g.65,left
g.16.26.43.44,g.59,left
g.16.26.43.44,g.67,right
g.16.26.43.44,g.48,right
g.16.26.43.44,g.53,right
g.15,g.61.62.63.64,nonAdjacent
g.15,g.73,nonAdjacent
g.15,g.66,nonAdjacent
g.15,g.65,left
g.15,g.59,nonAdjacent
g.15,g.67,nonAdjacent
g.15,g.48,nonAdjacent
g.15,g.53,nonAdjacent
g.0,g.61.62.63.64,nonAdjacent
g.0,g.73,nonAdjacent
g.0,g.66,nonAdjacent
g.0,g.65,nonAdjacent
g.0,g.59,nonAdjacent
g.0,g.67,right
g.0,g.48,right
g.0,g.53,left
 ,opra, 
g.34.35,g.45.46.47,half_left
g.34.35,g.16.26.43.44,right_of
g.34.35,g.9.10,nonAdjacent
g.34.35,g.15,front_of
g.34.35,g.78,right_of
g.34.35,g.8,nonAdjacent
g.34.35,g.11,nonAdjacent
g.34.35,g.33,sharp_right_of
g.34.35,g.32,front_of
g.34.35,g.0,nonAdjacent
g.34.35,g.2,nonAdjacent
g.45.46.47,g.16.26.43.44,nonAdjacent
g.45.46.47,g.9.10,front_of
g.45.46.47,g.15,half_right
g.45.46.47,g.78,back_of
g.45.46.47,g.8,right_of
g.45.46.47,g.11,right_of
g.45.46.47,g.33,nonAdjacent
g.45.46.47,g.32,nonAdjacent
g.45.46.47,g.0,nonAdjacent
g.45.46.47,g.2,nonAdjacent
g.16.26.43.44,g.9.10,nonAdjacent
g.16.26.43.44,g.15,nonAdjacent
g.16.26.43.44,g.78,nonAdjacent
g.16.26.43.44,g.8,half_left
g.16.26.43.44,g.11,nonAdjacent
g.16.26.43.44,g.33,half_right
g.16.26.43.44,g.32,half_left
g.16.26.43.44,g.0,half_left
g.16.26.43.44,g.2,sharp_left_of
g.9.10,g.15,nonAdjacent
g.9.10,g.78,nonAdjacent
g.9.10,g.8,half_right
g.9.10,g.11,half_right
g.9.10,g.33,nonAdjacent
g.9.10,g.32,nonAdjacent
g.9.10,g.0,nonAdjacent
g.9.10,g.2,nonAdjacent
g.15,g.78,right_of
g.15,g.8,nonAdjacent
g.15,g.11,nonAdjacent
g.15,g.33,nonAdjacent
g.15,g.32,nonAdjacent
g.15,g.0,nonAdjacent
g.15,g.2,nonAdjacent
g.78,g.8,nonAdjacent
g.78,g.11,nonAdjacent
g.78,g.33,nonAdjacent
g.78,g.32,nonAdjacent
g.78,g.0,nonAdjacent
g.78,g.2,nonAdjacent
g.8,g.11,front_of
g.8,g.33,nonAdjacent
g.8,g.32,nonAdjacent
g.8,g.0,front_of
g.8,g.2,left_of
g.11,g.33,nonAdjacent
g.11,g.32,nonAdjacent
g.11,g.0,nonAdjacent
g.11,g.2,nonAdjacent
g.33,g.32,left_of
g.33,g.0,nonAdjacent
g.33,g.2,nonAdjacent
g.32,g.0,nonAdjacent
g.32,g.2,nonAdjacent
g.0,g.2,left_of
 ,streetTopology, 
g.34.35,g.45.46.47,connected
g.34.35,g.16.26.43.44,connected
g.34.35,g.9.10,disconnected
g.34.35,g.15,connected
g.34.35,g.78,connected
g.34.35,g.8,disconnected
g.34.35,g.11,disconnected
g.34.35,g.33,connected
g.34.35,g.32,connected
g.34.35,g.0,disconnected
g.34.35,g.2,disconnected
g.45.46.47,g.16.26.43.44,disconnected
g.45.46.47,g.9.10,connected
g.45.46.47,g.15,connected
g.45.46.47,g.78,connected
g.45.46.47,g.8,connected
g.45.46.47,g.11,connected
g.45.46.47,g.33,disconnected
g.45.46.47,g.32,disconnected
g.45.46.47,g.0,disconnected
g.45.46.47,g.2,disconnected
g.16.26.43.44,g.9.10,disconnected
g.16.26.43.44,g.15,disconnected
g.16.26.43.44,g.78,disconnected
g.16.26.43.44,g.8,connected
g.16.26.43.44,g.11,disconnected
g.16.26.43.44,g.33,connected
g.16.26.43.44,g.32,connected
g.16.26.43.44,g.0,connected
g.16.26.43.44,g.2,connected
g.9.10,g.15,disconnected
g.9.10,g.78,disconnected
g.9.10,g.8,connected
g.9.10,g.11,connected
g.9.10,g.33,disconnected
g.9.10,g.32,disconnected
g.9.10,g.0,disconnected
g.9.10,g.2,disconnected
g.15,g.78,connected
g.15,g.8,disconnected
g.15,g.11,disconnected
g.15,g.33,disconnected
g.15,g.32,disconnected
g.15,g.0,disconnected
g.15,g.2,disconnected
g.78,g.8,disconnected
g.78,g.11,disconnected
g.78,g.33,disconnected
g.78,g.32,disconnected
g.78,g.0,disconnected
g.78,g.2,disconnected
g.8,g.11,connected
g.8,g.33,disconnected
g.8,g.32,disconnected
g.8,g.0,connected
g.8,g.2,connected
g.11,g.33,disconnected
g.11,g.32,disconnected
g.11,g.0,disconnected
g.11,g.2,disconnected
g.33,g.32,connected
g.33,g.0,disconnected
g.33,g.2,disconnected
g.32,g.0,disconnected
g.32,g.2,disconnected
g.0,g.2,connected
 ,linearOrdering, 
g.61.62.63.64,g.66,contains
g.61.62.63.64,g.65,contains
g.61.62.63.64,g.59,overlapped_by
g.61.62.63.64,g.67,overlapped_by
g.61.62.63.64,g.48,after
g.61.62.63.64,g.53,after
g.66,g.65,before
g.66,g.59,after
g.66,g.67,after
g.66,g.48,after
g.66,g.53,after
g.65,g.59,after
g.65,g.67,after
g.65,g.48,after
g.65,g.53,after
g.59,g.67,during
g.59,g.48,after
g.59,g.53,after
g.67,g.48,contains
g.67,g.53,contains
g.48,g.53,contains
