Object 1, Object 2, Relations
 ,RCC8, 
g.65,g.66,dc
g.65,g.73,dc
g.65,g.48,dc
g.66,g.73,dc
g.66,g.48,dc
g.73,g.48,dc
 ,DE9IM : line_polygon, 
g.0,g.65,disjoint
g.0,g.66,disjoint
g.0,g.73,disjoint
g.0,g.48,disjoint
g.16,g.65,disjoint
g.16,g.66,disjoint
g.16,g.73,disjoint
g.16,g.48,disjoint
g.8,g.65,disjoint
g.8,g.66,disjoint
g.8,g.73,disjoint
g.8,g.48,disjoint
g.9,g.65,disjoint
g.9,g.66,disjoint
g.9,g.73,disjoint
g.9,g.48,disjoint
g.47,g.65,disjoint
g.47,g.66,disjoint
g.47,g.73,disjoint
g.47,g.48,disjoint
g.38,g.65,disjoint
g.38,g.66,disjoint
g.38,g.73,disjoint
g.38,g.48,disjoint
g.26.34.35.43.44,g.65,disjoint
g.26.34.35.43.44,g.66,disjoint
g.26.34.35.43.44,g.73,disjoint
g.26.34.35.43.44,g.48,disjoint
g.45.46,g.65,disjoint
g.45.46,g.66,disjoint
g.45.46,g.73,disjoint
g.45.46,g.48,disjoint
g.15,g.65,disjoint
g.15,g.66,disjoint
g.15,g.73,disjoint
g.15,g.48,disjoint
g.11,g.65,disjoint
g.11,g.66,disjoint
g.11,g.73,disjoint
g.11,g.48,disjoint
 ,leftRight, 
g.0,g.65,nonAdjacent
g.0,g.66,nonAdjacent
g.0,g.73,nonAdjacent
g.0,g.48,right
g.16,g.65,nonAdjacent
g.16,g.66,nonAdjacent
g.16,g.73,nonAdjacent
g.16,g.48,right
g.26.34.35.43.44,g.65,left
g.26.34.35.43.44,g.66,left
g.26.34.35.43.44,g.73,nonAdjacent
g.26.34.35.43.44,g.48,right
g.15,g.65,nonAdjacent
g.15,g.66,nonAdjacent
g.15,g.73,nonAdjacent
g.15,g.48,nonAdjacent
 ,opra, 
g.0,g.16,right_of
g.0,g.8,front_of
g.0,g.9,nonAdjacent
g.0,g.47,nonAdjacent
g.0,g.38,nonAdjacent
g.0,g.26.34.35.43.44,nonAdjacent
g.0,g.45.46,nonAdjacent
g.0,g.15,nonAdjacent
g.0,g.11,nonAdjacent
g.16,g.8,left_of
g.16,g.9,nonAdjacent
g.16,g.47,nonAdjacent
g.16,g.38,right_of
g.16,g.26.34.35.43.44,half_left
g.16,g.45.46,nonAdjacent
g.16,g.15,nonAdjacent
g.16,g.11,nonAdjacent
g.8,g.9,left_of
g.8,g.47,right_of
g.8,g.38,nonAdjacent
g.8,g.26.34.35.43.44,nonAdjacent
g.8,g.45.46,nonAdjacent
g.8,g.15,nonAdjacent
g.8,g.11,front_of
g.9,g.47,back_of
g.9,g.38,nonAdjacent
g.9,g.26.34.35.43.44,nonAdjacent
g.9,g.45.46,nonAdjacent
g.9,g.15,nonAdjacent
g.9,g.11,right_of
g.47,g.38,right_of
g.47,g.26.34.35.43.44,nonAdjacent
g.47,g.45.46,back_of
g.47,g.15,nonAdjacent
g.47,g.11,left_of
g.38,g.26.34.35.43.44,sharp_left_of
g.38,g.45.46,right_of
g.38,g.15,nonAdjacent
g.38,g.11,nonAdjacent
g.26.34.35.43.44,g.45.46,sharp_left_of
g.26.34.35.43.44,g.15,half_left
g.26.34.35.43.44,g.11,nonAdjacent
g.45.46,g.15,right_of
g.45.46,g.11,nonAdjacent
g.15,g.11,nonAdjacent
 ,streetTopology, 
g.0,g.16,connected
g.0,g.8,connected
g.0,g.9,disconnected
g.0,g.47,disconnected
g.0,g.38,disconnected
g.0,g.26.34.35.43.44,disconnected
g.0,g.45.46,disconnected
g.0,g.15,disconnected
g.0,g.11,disconnected
g.16,g.8,connected
g.16,g.9,disconnected
g.16,g.47,disconnected
g.16,g.38,connected
g.16,g.26.34.35.43.44,connected
g.16,g.45.46,disconnected
g.16,g.15,disconnected
g.16,g.11,disconnected
g.8,g.9,connected
g.8,g.47,connected
g.8,g.38,disconnected
g.8,g.26.34.35.43.44,disconnected
g.8,g.45.46,disconnected
g.8,g.15,disconnected
g.8,g.11,connected
g.9,g.47,connected
g.9,g.38,disconnected
g.9,g.26.34.35.43.44,disconnected
g.9,g.45.46,disconnected
g.9,g.15,disconnected
g.9,g.11,connected
g.47,g.38,connected
g.47,g.26.34.35.43.44,disconnected
g.47,g.45.46,connected
g.47,g.15,disconnected
g.47,g.11,connected
g.38,g.26.34.35.43.44,connected
g.38,g.45.46,connected
g.38,g.15,disconnected
g.38,g.11,disconnected
g.26.34.35.43.44,g.45.46,connected
g.26.34.35.43.44,g.15,connected
g.26.34.35.43.44,g.11,disconnected
g.45.46,g.15,connected
g.45.46,g.11,disconnected
g.15,g.11,disconnected
 ,linearOrdering, 
g.65,g.66,after
g.65,g.48,after
g.66,g.48,after
