Object 1, Object 2, Relations
 ,RCC8, 
g.65,g.66,dc
g.65,g.61.62.63.64,dc
g.65,g.59,dc
g.65,g.48,dc
g.65,g.67,dc
g.65,g.53,dc
g.65,g.73,dc
g.66,g.61.62.63.64,dc
g.66,g.59,dc
g.66,g.48,dc
g.66,g.67,dc
g.66,g.53,dc
g.66,g.73,dc
g.61.62.63.64,g.59,dc
g.61.62.63.64,g.48,dc
g.61.62.63.64,g.67,dc
g.61.62.63.64,g.53,dc
g.61.62.63.64,g.73,dc
g.59,g.48,dc
g.59,g.67,dc
g.59,g.53,dc
g.59,g.73,dc
g.48,g.67,dc
g.48,g.53,dc
g.48,g.73,dc
g.67,g.53,dc
g.67,g.73,dc
g.53,g.73,dc
 ,DE9IM : line_polygon, 
g.33,g.65,disjoint
g.33,g.66,disjoint
g.33,g.61.62.63.64,disjoint
g.33,g.59,disjoint
g.33,g.48,disjoint
g.33,g.67,disjoint
g.33,g.53,disjoint
g.33,g.73,disjoint
g.2,g.65,disjoint
g.2,g.66,disjoint
g.2,g.61.62.63.64,disjoint
g.2,g.59,disjoint
g.2,g.48,disjoint
g.2,g.67,disjoint
g.2,g.53,disjoint
g.2,g.73,disjoint
g.0,g.65,disjoint
g.0,g.66,disjoint
g.0,g.61.62.63.64,disjoint
g.0,g.59,disjoint
g.0,g.48,disjoint
g.0,g.67,disjoint
g.0,g.53,disjoint
g.0,g.73,disjoint
g.16.26.43.44,g.65,disjoint
g.16.26.43.44,g.66,disjoint
g.16.26.43.44,g.61.62.63.64,disjoint
g.16.26.43.44,g.59,disjoint
g.16.26.43.44,g.48,disjoint
g.16.26.43.44,g.67,disjoint
g.16.26.43.44,g.53,disjoint
g.16.26.43.44,g.73,disjoint
g.32,g.65,disjoint
g.32,g.66,disjoint
g.32,g.61.62.63.64,disjoint
g.32,g.59,disjoint
g.32,g.48,disjoint
g.32,g.67,disjoint
g.32,g.53,disjoint
g.32,g.73,disjoint
g.34.35,g.65,disjoint
g.34.35,g.66,disjoint
g.34.35,g.61.62.63.64,disjoint
g.34.35,g.59,disjoint
g.34.35,g.48,disjoint
g.34.35,g.67,disjoint
g.34.35,g.53,disjoint
g.34.35,g.73,disjoint
g.78,g.65,disjoint
g.78,g.66,disjoint
g.78,g.61.62.63.64,disjoint
g.78,g.59,disjoint
g.78,g.48,disjoint
g.78,g.67,disjoint
g.78,g.53,disjoint
g.78,g.73,disjoint
g.45.46.47,g.65,disjoint
g.45.46.47,g.66,disjoint
g.45.46.47,g.61.62.63.64,disjoint
g.45.46.47,g.59,disjoint
g.45.46.47,g.48,disjoint
g.45.46.47,g.67,disjoint
g.45.46.47,g.53,disjoint
g.45.46.47,g.73,disjoint
g.11,g.65,disjoint
g.11,g.66,disjoint
g.11,g.61.62.63.64,disjoint
g.11,g.59,disjoint
g.11,g.48,disjoint
g.11,g.67,disjoint
g.11,g.53,disjoint
g.11,g.73,disjoint
g.15,g.65,disjoint
g.15,g.66,disjoint
g.15,g.61.62.63.64,disjoint
g.15,g.59,disjoint
g.15,g.48,disjoint
g.15,g.67,disjoint
g.15,g.53,disjoint
g.15,g.73,disjoint
g.8,g.65,disjoint
g.8,g.66,disjoint
g.8,g.61.62.63.64,disjoint
g.8,g.59,disjoint
g.8,g.48,disjoint
g.8,g.67,disjoint
g.8,g.53,disjoint
g.8,g.73,disjoint
g.9.10,g.65,disjoint
g.9.10,g.66,disjoint
g.9.10,g.61.62.63.64,disjoint
g.9.10,g.59,disjoint
g.9.10,g.48,disjoint
g.9.10,g.67,disjoint
g.9.10,g.53,disjoint
g.9.10,g.73,disjoint
 ,leftRight, 
g.0,g.65,nonAdjacent
g.0,g.66,nonAdjacent
g.0,g.61.62.63.64,nonAdjacent
g.0,g.59,right
g.0,g.48,right
g.0,g.67,right
g.0,g.53,left
g.0,g.73,left
g.16.26.43.44,g.65,nonAdjacent
g.16.26.43.44,g.66,nonAdjacent
g.16.26.43.44,g.61.62.63.64,nonAdjacent
g.16.26.43.44,g.59,left
g.16.26.43.44,g.48,right
g.16.26.43.44,g.67,right
g.16.26.43.44,g.53,right
g.16.26.43.44,g.73,left
g.34.35,g.65,left
g.34.35,g.66,left
g.34.35,g.61.62.63.64,nonAdjacent
g.34.35,g.59,nonAdjacent
g.34.35,g.48,nonAdjacent
g.34.35,g.67,nonAdjacent
g.34.35,g.53,nonAdjacent
g.34.35,g.73,nonAdjacent
g.15,g.65,nonAdjacent
g.15,g.66,nonAdjacent
g.15,g.61.62.63.64,nonAdjacent
g.15,g.59,nonAdjacent
g.15,g.48,nonAdjacent
g.15,g.67,nonAdjacent
g.15,g.53,nonAdjacent
g.15,g.73,nonAdjacent
 ,opra, 
g.33,g.2,nonAdjacent
g.33,g.0,nonAdjacent
g.33,g.16.26.43.44,front_of
g.33,g.32,sharp_right_of
g.33,g.34.35,left_of
g.33,g.78,nonAdjacent
g.33,g.45.46.47,nonAdjacent
g.33,g.11,nonAdjacent
g.33,g.15,nonAdjacent
g.33,g.8,nonAdjacent
g.33,g.9.10,nonAdjacent
g.2,g.0,right_of
g.2,g.16.26.43.44,back_of
g.2,g.32,nonAdjacent
g.2,g.34.35,nonAdjacent
