Object 1 , Object 2, Relations
 ,RCC8, 
g.60.62.64,g.84.86,dc
g.60.62.64,g.106.108,dc
g.60.62.64,g.58,dc
g.60.62.64,g.82,dc
g.60.62.64,g.80,dc
g.60.62.64,g.90,dc
g.60.62.64,g.98,dc
g.60.62.64,g.116,dc
g.60.62.64,g.114,dc
g.60.62.64,g.76,dc
g.60.62.64,g.78,dc
g.60.62.64,g.68,dc
g.60.62.64,g.120,dc
g.60.62.64,g.118,dc
g.84.86,g.106.108,dc
g.84.86,g.58,dc
g.84.86,g.82,dc
g.84.86,g.80,dc
g.84.86,g.90,dc
g.84.86,g.98,dc
g.84.86,g.116,dc
g.84.86,g.114,dc
g.84.86,g.76,dc
g.84.86,g.78,dc
g.84.86,g.68,dc
g.84.86,g.120,dc
g.84.86,g.118,dc
g.106.108,g.58,dc
g.106.108,g.82,dc
g.106.108,g.80,dc
g.106.108,g.90,dc
g.106.108,g.98,dc
g.106.108,g.116,dc
g.106.108,g.114,dc
g.106.108,g.76,dc
g.106.108,g.78,dc
g.106.108,g.68,dc
g.106.108,g.120,dc
g.106.108,g.118,dc
g.58,g.82,dc
g.58,g.80,dc
g.58,g.90,dc
g.58,g.98,dc
g.58,g.116,dc
g.58,g.114,dc
g.58,g.76,dc
g.58,g.78,dc
g.58,g.68,dc
g.58,g.120,dc
g.58,g.118,dc
g.82,g.80,dc
g.82,g.90,dc
g.82,g.98,dc
g.82,g.116,dc
g.82,g.114,dc
g.82,g.76,dc
g.82,g.78,dc
g.82,g.68,dc
g.82,g.120,dc
g.82,g.118,dc
g.80,g.90,dc
g.80,g.98,dc
g.80,g.116,dc
g.80,g.114,dc
g.80,g.76,dc
g.80,g.78,dc
g.80,g.68,dc
g.80,g.120,dc
g.80,g.118,dc
g.90,g.98,dc
g.90,g.116,dc
g.90,g.114,dc
g.90,g.76,dc
g.90,g.78,dc
g.90,g.68,dc
g.90,g.120,dc
g.90,g.118,dc
g.98,g.116,dc
g.98,g.114,dc
g.98,g.76,dc
g.98,g.78,dc
g.98,g.68,dc
