Object 1 , Object 2, Relations
 ,RCC8, 
g.58,g.60,dc
g.58,g.64,dc
g.58,g.68,dc
g.58,g.118,dc
g.58,g.90,dc
g.58,g.98,dc
g.60,g.64,po
g.60,g.68,dc
g.60,g.118,dc
g.60,g.90,dc
g.60,g.98,dc
g.64,g.68,dc
g.64,g.118,dc
g.64,g.90,dc
g.64,g.98,dc
g.68,g.118,dc
g.68,g.90,dc
g.68,g.98,dc
g.118,g.90,dc
g.118,g.98,dc
g.90,g.98,dc
 ,DE9IM : line_polygon, 
g.15.17,g.58,disjoint
g.15.17,g.60,disjoint
g.15.17,g.64,disjoint
g.15.17,g.68,disjoint
g.15.17,g.118,disjoint
g.15.17,g.90,disjoint
g.15.17,g.98,disjoint
g.20.22.24.26.27,g.58,disjoint
g.20.22.24.26.27,g.60,disjoint
g.20.22.24.26.27,g.64,disjoint
g.20.22.24.26.27,g.68,disjoint
g.20.22.24.26.27,g.118,disjoint
g.20.22.24.26.27,g.90,disjoint
g.20.22.24.26.27,g.98,disjoint
g.53.54,g.58,disjoint
g.53.54,g.60,disjoint
g.53.54,g.64,disjoint
g.53.54,g.68,disjoint
g.53.54,g.118,disjoint
g.53.54,g.90,disjoint
g.53.54,g.98,disjoint
g.2.10.11.50.51,g.58,disjoint
g.2.10.11.50.51,g.60,disjoint
g.2.10.11.50.51,g.64,disjoint
g.2.10.11.50.51,g.68,disjoint
g.2.10.11.50.51,g.118,disjoint
g.2.10.11.50.51,g.90,disjoint
g.2.10.11.50.51,g.98,disjoint
g.0,g.58,disjoint
g.0,g.60,disjoint
g.0,g.64,disjoint
g.0,g.68,disjoint
g.0,g.118,disjoint
g.0,g.90,disjoint
g.0,g.98,disjoint
g.1,g.58,disjoint
g.1,g.60,disjoint
g.1,g.64,disjoint
g.1,g.68,disjoint
g.1,g.118,disjoint
g.1,g.90,disjoint
g.1,g.98,disjoint
g.18,g.58,disjoint
g.18,g.60,disjoint
g.18,g.64,disjoint
g.18,g.68,disjoint
g.18,g.118,disjoint
g.18,g.90,disjoint
g.18,g.98,disjoint
g.19,g.58,disjoint
g.19,g.60,disjoint
g.19,g.64,disjoint
g.19,g.68,disjoint
g.19,g.118,disjoint
g.19,g.90,disjoint
g.19,g.98,disjoint
g.55,g.58,disjoint
g.55,g.60,disjoint
g.55,g.64,disjoint
g.55,g.68,disjoint
g.55,g.118,disjoint
g.55,g.90,disjoint
g.55,g.98,disjoint
g.56,g.58,disjoint
g.56,g.60,disjoint
g.56,g.64,disjoint
g.56,g.68,disjoint
g.56,g.118,disjoint
g.56,g.90,disjoint
g.56,g.98,disjoint
g.52,g.58,disjoint
g.52,g.60,disjoint
g.52,g.64,disjoint
g.52,g.68,disjoint
g.52,g.118,disjoint
g.52,g.90,disjoint
g.52,g.98,disjoint
 ,leftRight, 
g.53.54,g.58,nonAdjacent
g.53.54,g.60,nonAdjacent
g.53.54,g.64,nonAdjacent
g.53.54,g.68,nonAdjacent
g.53.54,g.118,nonAdjacent
g.53.54,g.90,nonAdjacent
g.53.54,g.98,right
g.2.10.11.50.51,g.58,left
g.2.10.11.50.51,g.60,left
g.2.10.11.50.51,g.64,left
g.2.10.11.50.51,g.68,right
g.2.10.11.50.51,g.118,nonAdjacent
g.2.10.11.50.51,g.90,left
g.2.10.11.50.51,g.98,right
g.0,g.58,left
g.0,g.60,left
g.0,g.64,left
g.0,g.68,right
g.0,g.118,nonAdjacent
g.0,g.90,nonAdjacent
g.0,g.98,nonAdjacent
g.55,g.58,nonAdjacent
g.55,g.60,nonAdjacent
g.55,g.64,nonAdjacent
g.55,g.68,nonAdjacent
g.55,g.118,nonAdjacent
g.55,g.90,nonAdjacent
g.55,g.98,nonAdjacent
 ,opra, 
g.15.17,g.20.22.24.26.27,sharp_left_of
g.15.17,g.53.54,nonAdjacent
g.15.17,g.2.10.11.50.51,sharp_left_of
g.15.17,g.0,left_of
g.15.17,g.1,back_of
g.15.17,g.18,sharp_left_of
g.15.17,g.19,front_of
g.15.17,g.55,nonAdjacent
g.15.17,g.56,nonAdjacent
g.15.17,g.52,nonAdjacent
g.20.22.24.26.27,g.53.54,right_of
g.20.22.24.26.27,g.2.10.11.50.51,nonAdjacent
g.20.22.24.26.27,g.0,nonAdjacent
g.20.22.24.26.27,g.1,nonAdjacent
g.20.22.24.26.27,g.18,front_of
g.20.22.24.26.27,g.19,sharp_right_of
g.20.22.24.26.27,g.55,right_of
g.20.22.24.26.27,g.56,front_of
g.20.22.24.26.27,g.52,nonAdjacent
g.53.54,g.2.10.11.50.51,left_of
g.53.54,g.0,nonAdjacent
g.53.54,g.1,nonAdjacent
g.53.54,g.18,nonAdjacent
g.53.54,g.19,nonAdjacent
g.53.54,g.55,front_of
g.53.54,g.56,left_of
g.53.54,g.52,front_of
