Object 1, Object 2, Relations
 ,RCC8, 
g.120,g.118,dc
g.120,g.114,dc
g.120,g.58,dc
g.120,g.60.62.64,dc
g.120,g.76,dc
g.120,g.78,dc
g.120,g.98,dc
g.120,g.90,dc
g.120,g.106.108,dc
g.118,g.114,dc
g.118,g.58,dc
g.118,g.60.62.64,dc
g.118,g.76,dc
g.118,g.78,dc
g.118,g.98,dc
g.118,g.90,dc
g.118,g.106.108,dc
g.114,g.58,dc
g.114,g.60.62.64,dc
g.114,g.76,dc
g.114,g.78,dc
g.114,g.98,dc
g.114,g.90,dc
g.114,g.106.108,dc
g.58,g.60.62.64,dc
g.58,g.76,dc
g.58,g.78,dc
g.58,g.98,dc
g.58,g.90,dc
g.58,g.106.108,dc
g.60.62.64,g.76,dc
g.60.62.64,g.78,dc
g.60.62.64,g.98,dc
g.60.62.64,g.90,dc
g.60.62.64,g.106.108,dc
g.76,g.78,null
g.76,g.98,dc
g.76,g.90,dc
g.76,g.106.108,dc
g.78,g.98,dc
g.78,g.90,dc
g.78,g.106.108,dc
g.98,g.90,dc
g.98,g.106.108,dc
g.90,g.106.108,dc
 ,DE9IM : line_polygon, 
g.0,g.120,disjoint
g.0,g.118,disjoint
g.0,g.114,disjoint
g.0,g.58,disjoint
g.0,g.60.62.64,disjoint
g.0,g.76,disjoint
g.0,g.78,disjoint
g.0,g.98,disjoint
g.0,g.90,disjoint
g.0,g.106.108,disjoint
g.1,g.120,disjoint
g.1,g.118,disjoint
g.1,g.114,disjoint
g.1,g.58,disjoint
g.1,g.60.62.64,disjoint
g.1,g.76,disjoint
g.1,g.78,disjoint
g.1,g.98,disjoint
g.1,g.90,disjoint
g.1,g.106.108,disjoint
g.2,g.120,disjoint
g.2,g.118,disjoint
g.2,g.114,disjoint
g.2,g.58,disjoint
g.2,g.60.62.64,disjoint
g.2,g.76,disjoint
g.2,g.78,disjoint
g.2,g.98,disjoint
g.2,g.90,disjoint
g.2,g.106.108,disjoint
g.15.17,g.120,disjoint
g.15.17,g.118,disjoint
g.15.17,g.114,disjoint
g.15.17,g.58,disjoint
g.15.17,g.60.62.64,disjoint
g.15.17,g.76,disjoint
g.15.17,g.78,disjoint
g.15.17,g.98,disjoint
g.15.17,g.90,disjoint
g.15.17,g.106.108,disjoint
g.18,g.120,disjoint
g.18,g.118,disjoint
g.18,g.114,disjoint
g.18,g.58,disjoint
g.18,g.60.62.64,disjoint
g.18,g.76,disjoint
g.18,g.78,disjoint
g.18,g.98,disjoint
g.18,g.90,disjoint
g.18,g.106.108,disjoint
g.19,g.120,disjoint
g.19,g.118,disjoint
g.19,g.114,disjoint
g.19,g.58,disjoint
g.19,g.60.62.64,disjoint
g.19,g.76,disjoint
g.19,g.78,disjoint
g.19,g.98,disjoint
g.19,g.90,disjoint
g.19,g.106.108,disjoint
g.20.22,g.120,disjoint
g.20.22,g.118,disjoint
g.20.22,g.114,disjoint
g.20.22,g.58,disjoint
g.20.22,g.60.62.64,disjoint
g.20.22,g.76,disjoint
g.20.22,g.78,disjoint
g.20.22,g.98,disjoint
g.20.22,g.90,disjoint
g.20.22,g.106.108,disjoint
g.13.14.31.32.123.126,g.120,disjoint
g.13.14.31.32.123.126,g.118,disjoint
g.13.14.31.32.123.126,g.114,disjoint
g.13.14.31.32.123.126,g.58,disjoint
g.13.14.31.32.123.126,g.60.62.64,disjoint
g.13.14.31.32.123.126,g.76,disjoint
g.13.14.31.32.123.126,g.78,disjoint
g.13.14.31.32.123.126,g.98,disjoint
g.13.14.31.32.123.126,g.90,disjoint
g.13.14.31.32.123.126,g.106.108,disjoint
g.10.11,g.120,disjoint
g.10.11,g.118,disjoint
g.10.11,g.114,disjoint
g.10.11,g.58,disjoint
g.10.11,g.60.62.64,disjoint
g.10.11,g.76,disjoint
g.10.11,g.78,disjoint
g.10.11,g.98,disjoint
g.10.11,g.90,disjoint
g.10.11,g.106.108,disjoint
g.12.35.41.42.139,g.120,disjoint
