Object 1, Object 2, Relations
 ,RCC8, 
g.68,g.58,dc
g.68,g.60.62.64,dc
g.68,g.76,dc
g.68,g.78,dc
g.68,g.114,dc
g.68,g.116,dc
g.68,g.98,dc
g.68,g.100,dc
g.68,g.106.108,dc
g.68,g.110,dc
g.68,g.84.86,dc
g.68,g.118,dc
g.68,g.120,dc
g.68,g.112,dc
g.68,g.90,dc
g.58,g.60.62.64,dc
g.58,g.76,dc
g.58,g.78,dc
g.58,g.114,dc
g.58,g.116,dc
g.58,g.98,dc
g.58,g.100,dc
g.58,g.106.108,dc
g.58,g.110,dc
g.58,g.84.86,dc
g.58,g.118,dc
g.58,g.120,dc
g.58,g.112,dc
g.58,g.90,dc
g.60.62.64,g.76,dc
g.60.62.64,g.78,dc
g.60.62.64,g.114,dc
g.60.62.64,g.116,dc
g.60.62.64,g.98,dc
g.60.62.64,g.100,dc
g.60.62.64,g.106.108,dc
g.60.62.64,g.110,dc
g.60.62.64,g.84.86,dc
g.60.62.64,g.118,dc
g.60.62.64,g.120,dc
g.60.62.64,g.112,dc
g.60.62.64,g.90,dc
g.76,g.78,null
g.76,g.114,dc
g.76,g.116,dc
g.76,g.98,dc
g.76,g.100,dc
g.76,g.106.108,dc
g.76,g.110,dc
g.76,g.84.86,dc
g.76,g.118,dc
g.76,g.120,dc
g.76,g.112,dc
g.76,g.90,dc
g.78,g.114,dc
g.78,g.116,dc
g.78,g.98,dc
g.78,g.100,dc
g.78,g.106.108,dc
g.78,g.110,dc
g.78,g.84.86,dc
g.78,g.118,dc
g.78,g.120,dc
g.78,g.112,dc
g.78,g.90,dc
g.114,g.116,dc
g.114,g.98,dc
g.114,g.100,dc
g.114,g.106.108,dc
g.114,g.110,dc
g.114,g.84.86,dc
g.114,g.118,dc
g.114,g.120,dc
g.114,g.112,dc
g.114,g.90,dc
g.116,g.98,dc
g.116,g.100,dc
g.116,g.106.108,dc
g.116,g.110,dc
g.116,g.84.86,dc
g.116,g.118,dc
g.116,g.120,dc
g.116,g.112,dc
g.116,g.90,dc
g.98,g.100,dc
g.98,g.106.108,dc
g.98,g.110,dc
g.98,g.84.86,dc
g.98,g.118,dc
g.98,g.120,dc
g.98,g.112,dc
g.98,g.90,dc
g.100,g.106.108,dc
g.100,g.110,dc
g.100,g.84.86,dc
g.100,g.118,dc
g.100,g.120,dc
g.100,g.112,dc
g.100,g.90,dc
g.106.108,g.110,dc
g.106.108,g.84.86,dc
g.106.108,g.118,dc
g.106.108,g.120,dc
g.106.108,g.112,dc
g.106.108,g.90,dc
g.110,g.84.86,dc
g.110,g.118,dc
g.110,g.120,dc
g.110,g.112,dc
g.110,g.90,dc
g.84.86,g.118,dc
g.84.86,g.120,dc
g.84.86,g.112,dc
g.84.86,g.90,dc
g.118,g.120,dc
g.118,g.112,dc
g.118,g.90,dc
g.120,g.112,dc
g.120,g.90,dc
g.112,g.90,dc
 ,DE9IM : line_polygon, 
g.1,g.68,disjoint
g.1,g.58,disjoint
g.1,g.60.62.64,disjoint
g.1,g.76,disjoint
g.1,g.78,disjoint
g.1,g.114,disjoint
g.1,g.116,disjoint
g.1,g.98,disjoint
g.1,g.100,disjoint
g.1,g.106.108,disjoint
g.1,g.110,disjoint
g.1,g.84.86,disjoint
g.1,g.118,disjoint
g.1,g.120,disjoint
g.1,g.112,disjoint
g.1,g.90,disjoint
g.0,g.68,disjoint
g.0,g.58,disjoint
g.0,g.60.62.64,disjoint
g.0,g.76,disjoint
g.0,g.78,disjoint
g.0,g.114,disjoint
g.0,g.116,disjoint
g.0,g.98,disjoint
g.0,g.100,disjoint
g.0,g.106.108,disjoint
g.0,g.110,disjoint
g.0,g.84.86,disjoint
g.0,g.118,disjoint
g.0,g.120,disjoint
