Object 1 , Object 2, Relations
 ,RCC8, 
g.60.62.64,g.84.86,dc
g.60.62.64,g.106.108,dc
g.60.62.64,g.58,dc
g.60.62.64,g.76,dc
g.60.62.64,g.78,dc
g.60.62.64,g.68,dc
g.60.62.64,g.114,dc
g.60.62.64,g.116,dc
g.60.62.64,g.120,dc
g.60.62.64,g.118,dc
g.60.62.64,g.110,dc
g.60.62.64,g.112,dc
g.60.62.64,g.100,dc
g.60.62.64,g.98,dc
g.60.62.64,g.90,dc
g.84.86,g.106.108,dc
g.84.86,g.58,dc
g.84.86,g.76,dc
g.84.86,g.78,dc
g.84.86,g.68,dc
g.84.86,g.114,dc
g.84.86,g.116,dc
g.84.86,g.120,dc
g.84.86,g.118,dc
g.84.86,g.110,dc
g.84.86,g.112,dc
g.84.86,g.100,dc
g.84.86,g.98,dc
g.84.86,g.90,dc
g.106.108,g.58,dc
g.106.108,g.76,dc
g.106.108,g.78,dc
g.106.108,g.68,dc
g.106.108,g.114,dc
g.106.108,g.116,dc
g.106.108,g.120,dc
g.106.108,g.118,dc
g.106.108,g.110,dc
g.106.108,g.112,dc
g.106.108,g.100,dc
g.106.108,g.98,dc
g.106.108,g.90,dc
g.58,g.76,dc
g.58,g.78,dc
g.58,g.68,dc
g.58,g.114,dc
g.58,g.116,dc
g.58,g.120,dc
g.58,g.118,dc
g.58,g.110,dc
g.58,g.112,dc
g.58,g.100,dc
g.58,g.98,dc
g.58,g.90,dc
g.76,g.78,null
g.76,g.68,dc
g.76,g.114,dc
g.76,g.116,dc
g.76,g.120,dc
g.76,g.118,dc
g.76,g.110,dc
g.76,g.112,dc
g.76,g.100,dc
g.76,g.98,dc
g.76,g.90,dc
g.78,g.68,dc
g.78,g.114,dc
g.78,g.116,dc
g.78,g.120,dc
g.78,g.118,dc
g.78,g.110,dc
g.78,g.112,dc
g.78,g.100,dc
g.78,g.98,dc
g.78,g.90,dc
g.68,g.114,dc
g.68,g.116,dc
g.68,g.120,dc
g.68,g.118,dc
g.68,g.110,dc
g.68,g.112,dc
