Object 1, Object 2, Relations
 ,RCC8, 
g.58,g.68,dc
g.58,g.60.62.64,dc
g.58,g.82,dc
g.58,g.80,dc
g.58,g.76,dc
g.58,g.78,dc
g.58,g.114,dc
g.58,g.116,dc
g.58,g.84.86,dc
g.58,g.10.11,dc
g.58,g.120,dc
g.58,g.90,dc
g.58,g.98,dc
g.58,g.106.108,dc
g.68,g.60.62.64,dc
g.68,g.82,dc
g.68,g.80,dc
g.68,g.76,dc
g.68,g.78,dc
g.68,g.114,dc
g.68,g.116,dc
g.68,g.84.86,dc
g.68,g.10.11,dc
g.68,g.120,dc
g.68,g.90,dc
g.68,g.98,dc
g.68,g.106.108,dc
g.60.62.64,g.82,dc
g.60.62.64,g.80,dc
g.60.62.64,g.76,dc
g.60.62.64,g.78,dc
g.60.62.64,g.114,dc
g.60.62.64,g.116,dc
g.60.62.64,g.84.86,dc
g.60.62.64,g.10.11,dc
g.60.62.64,g.120,dc
g.60.62.64,g.90,dc
g.60.62.64,g.98,dc
g.60.62.64,g.106.108,dc
g.82,g.80,dc
g.82,g.76,dc
g.82,g.78,dc
g.82,g.114,dc
g.82,g.116,dc
g.82,g.84.86,dc
g.82,g.10.11,dc
g.82,g.120,dc
g.82,g.90,dc
g.82,g.98,dc
g.82,g.106.108,dc
g.80,g.76,dc
g.80,g.78,dc
g.80,g.114,dc
g.80,g.116,dc
g.80,g.84.86,dc
g.80,g.10.11,dc
g.80,g.120,dc
g.80,g.90,dc
g.80,g.98,dc
g.80,g.106.108,dc
g.76,g.78,null
g.76,g.114,dc
g.76,g.116,dc
g.76,g.84.86,dc
g.76,g.10.11,dc
g.76,g.120,dc
g.76,g.90,dc
g.76,g.98,dc
g.76,g.106.108,dc
g.78,g.114,dc
g.78,g.116,dc
g.78,g.84.86,dc
g.78,g.10.11,dc
g.78,g.120,dc
g.78,g.90,dc
g.78,g.98,dc
g.78,g.106.108,dc
g.114,g.116,dc
g.114,g.84.86,dc
g.114,g.10.11,dc
g.114,g.120,dc
g.114,g.90,dc
g.114,g.98,dc
g.114,g.106.108,dc
g.116,g.84.86,dc
g.116,g.10.11,dc
g.116,g.120,dc
g.116,g.90,dc
g.116,g.98,dc
g.116,g.106.108,dc
g.84.86,g.10.11,dc
g.84.86,g.120,dc
g.84.86,g.90,dc
g.84.86,g.98,dc
g.84.86,g.106.108,dc
g.10.11,g.120,dc
g.10.11,g.90,dc
g.10.11,g.98,dc
g.10.11,g.106.108,dc
g.120,g.90,dc
g.120,g.98,dc
g.120,g.106.108,dc
g.90,g.98,dc
g.90,g.106.108,dc
g.98,g.106.108,dc
 ,DE9IM : line_polygon, 
g.0,g.58,disjoint
g.0,g.68,disjoint
g.0,g.60.62.64,disjoint
g.0,g.82,disjoint
g.0,g.80,disjoint
g.0,g.76,disjoint
g.0,g.78,disjoint
g.0,g.114,disjoint
g.0,g.116,disjoint
g.0,g.84.86,disjoint
g.0,g.10.11,disjoint
g.0,g.120,disjoint
g.0,g.90,disjoint
g.0,g.98,disjoint
g.0,g.106.108,disjoint
g.1,g.58,disjoint
g.1,g.68,disjoint
g.1,g.60.62.64,disjoint
g.1,g.82,disjoint
g.1,g.80,disjoint
g.1,g.76,disjoint
g.1,g.78,disjoint
g.1,g.114,disjoint
g.1,g.116,disjoint
g.1,g.84.86,disjoint
g.1,g.10.11,disjoint
g.1,g.120,disjoint
g.1,g.90,disjoint
g.1,g.98,disjoint
g.1,g.106.108,disjoint
g.15.17,g.58,disjoint
g.15.17,g.68,disjoint
g.15.17,g.60.62.64,disjoint
g.15.17,g.82,disjoint
g.15.17,g.80,disjoint
g.15.17,g.76,disjoint
g.15.17,g.78,disjoint
g.15.17,g.114,disjoint
g.15.17,g.116,disjoint
g.15.17,g.84.86,disjoint
g.15.17,g.10.11,disjoint
g.15.17,g.120,disjoint
g.15.17,g.90,disjoint
g.15.17,g.98,disjoint
g.15.17,g.106.108,disjoint
g.18,g.58,disjoint
g.18,g.68,disjoint
g.18,g.60.62.64,disjoint
g.18,g.82,disjoint
g.18,g.80,disjoint
g.18,g.76,disjoint
g.18,g.78,disjoint
g.18,g.114,disjoint
g.18,g.116,disjoint
g.18,g.84.86,disjoint
g.18,g.10.11,disjoint
g.18,g.120,disjoint
g.18,g.90,disjoint
g.18,g.98,disjoint
g.18,g.106.108,disjoint
g.19,g.58,disjoint
g.19,g.68,disjoint
g.19,g.60.62.64,disjoint
g.19,g.82,disjoint
g.19,g.80,disjoint
g.19,g.76,disjoint
g.19,g.78,disjoint
g.19,g.114,disjoint
g.19,g.116,disjoint
g.19,g.84.86,disjoint
g.19,g.10.11,disjoint
g.19,g.120,disjoint
g.19,g.90,disjoint
g.19,g.98,disjoint
g.19,g.106.108,disjoint
g.20.22,g.58,disjoint
g.20.22,g.68,disjoint
g.20.22,g.60.62.64,disjoint
g.20.22,g.82,disjoint
g.20.22,g.80,disjoint
g.20.22,g.76,disjoint
g.20.22,g.78,disjoint
g.20.22,g.114,disjoint
g.20.22,g.116,disjoint
g.20.22,g.84.86,disjoint
g.20.22,g.10.11,disjoint
g.20.22,g.120,disjoint
g.20.22,g.90,disjoint
g.20.22,g.98,disjoint
g.20.22,g.106.108,disjoint
g.2,g.58,disjoint
g.2,g.68,disjoint
g.2,g.60.62.64,disjoint
g.2,g.82,disjoint
g.2,g.80,disjoint
g.2,g.76,disjoint
g.2,g.78,disjoint
g.2,g.114,disjoint
g.2,g.116,disjoint
g.2,g.84.86,disjoint
g.2,g.10.11,disjoint
g.2,g.120,disjoint
g.2,g.90,disjoint
g.2,g.98,disjoint
g.2,g.106.108,disjoint
g.123.126,g.58,disjoint
g.123.126,g.68,disjoint
g.123.126,g.60.62.64,disjoint
g.123.126,g.82,disjoint
g.123.126,g.80,disjoint
g.123.126,g.76,disjoint
g.123.126,g.78,disjoint
g.123.126,g.114,disjoint
g.123.126,g.116,disjoint
g.123.126,g.84.86,disjoint
g.123.126,g.10.11,disjoint
g.123.126,g.120,disjoint
g.123.126,g.90,disjoint
g.123.126,g.98,disjoint
g.123.126,g.106.108,disjoint
g.13.14.31.32,g.58,disjoint
g.13.14.31.32,g.68,disjoint
