Object 1, Object 2, Relations
 ,RCC8, 
g.0,g.105,dc
g.0,g.77,dc
g.0,g.108,dc
g.0,g.107,dc
g.0,g.71,dc
g.0,g.110,dc
g.105,g.77,dc
g.105,g.108,dc
g.105,g.107,dc
g.105,g.71,dc
g.105,g.110,dc
g.77,g.108,dc
g.77,g.107,dc
g.77,g.71,dc
g.77,g.110,dc
g.108,g.107,dc
g.108,g.71,dc
g.108,g.110,dc
g.107,g.71,dc
g.107,g.110,dc
g.71,g.110,dc
 ,DE9IM : line_polygon, 
g.68,g.0,disjoint
g.68,g.105,disjoint
g.68,g.77,disjoint
g.68,g.108,disjoint
g.68,g.107,disjoint
g.68,g.71,disjoint
g.68,g.110,disjoint
g.66,g.0,disjoint
g.66,g.105,disjoint
g.66,g.77,disjoint
g.66,g.108,disjoint
g.66,g.107,disjoint
g.66,g.71,disjoint
g.66,g.110,disjoint
g.63.64,g.0,disjoint
g.63.64,g.105,disjoint
g.63.64,g.77,disjoint
g.63.64,g.108,disjoint
g.63.64,g.107,disjoint
g.63.64,g.71,disjoint
g.63.64,g.110,disjoint
g.46,g.0,disjoint
g.46,g.105,disjoint
g.46,g.77,disjoint
g.46,g.108,disjoint
g.46,g.107,disjoint
g.46,g.71,disjoint
g.46,g.110,disjoint
g.39.41.43.45,g.0,disjoint
g.39.41.43.45,g.105,disjoint
g.39.41.43.45,g.77,disjoint
g.39.41.43.45,g.108,disjoint
g.39.41.43.45,g.107,disjoint
g.39.41.43.45,g.71,disjoint
g.39.41.43.45,g.110,disjoint
g.34,g.0,disjoint
g.34,g.105,disjoint
g.34,g.77,disjoint
g.34,g.108,disjoint
g.34,g.107,disjoint
g.34,g.71,disjoint
g.34,g.110,disjoint
g.48.52.53.55.59.65.113.115,g.0,disjoint
g.48.52.53.55.59.65.113.115,g.105,disjoint
g.48.52.53.55.59.65.113.115,g.77,disjoint
g.48.52.53.55.59.65.113.115,g.108,disjoint
g.48.52.53.55.59.65.113.115,g.107,disjoint
g.48.52.53.55.59.65.113.115,g.71,disjoint
g.48.52.53.55.59.65.113.115,g.110,disjoint
g.12.14.16,g.0,disjoint
g.12.14.16,g.105,disjoint
g.12.14.16,g.77,disjoint
g.12.14.16,g.108,disjoint
g.12.14.16,g.107,disjoint
g.12.14.16,g.71,disjoint
g.12.14.16,g.110,disjoint
g.33,g.0,disjoint
g.33,g.105,disjoint
g.33,g.77,disjoint
g.33,g.108,disjoint
g.33,g.107,disjoint
g.33,g.71,disjoint
g.33,g.110,disjoint
g.32,g.0,disjoint
g.32,g.105,disjoint
g.32,g.77,disjoint
g.32,g.108,disjoint
g.32,g.107,disjoint
g.32,g.71,disjoint
g.32,g.110,disjoint
g.31,g.0,disjoint
g.31,g.105,disjoint
g.31,g.77,disjoint
g.31,g.108,disjoint
g.31,g.107,disjoint
g.31,g.71,disjoint
g.31,g.110,disjoint
g.5.8,g.0,disjoint
g.5.8,g.105,disjoint
g.5.8,g.77,disjoint
g.5.8,g.108,disjoint
g.5.8,g.107,disjoint
g.5.8,g.71,disjoint
g.5.8,g.110,disjoint
g.4,g.0,disjoint
g.4,g.105,disjoint
g.4,g.77,disjoint
g.4,g.108,disjoint
g.4,g.107,disjoint
g.4,g.71,disjoint
g.4,g.110,disjoint
g.3,g.0,disjoint
g.3,g.105,disjoint
g.3,g.77,disjoint
g.3,g.108,disjoint
g.3,g.107,disjoint
g.3,g.71,disjoint
g.3,g.110,disjoint
g.0,g.0,disjoint
g.0,g.105,disjoint
g.0,g.77,disjoint
g.0,g.108,disjoint
g.0,g.107,disjoint
g.0,g.71,disjoint
g.0,g.110,disjoint
g.1,g.0,disjoint
g.1,g.105,disjoint
g.1,g.77,disjoint
g.1,g.108,disjoint
g.1,g.107,disjoint
g.1,g.71,disjoint
g.1,g.110,disjoint
g.2,g.0,disjoint
g.2,g.105,disjoint
g.2,g.77,disjoint
g.2,g.108,disjoint
g.2,g.107,disjoint
g.2,g.71,disjoint
g.2,g.110,disjoint
g.6.19,g.0,disjoint
g.6.19,g.105,disjoint
g.6.19,g.77,disjoint
g.6.19,g.108,disjoint
g.6.19,g.107,disjoint
g.6.19,g.71,disjoint
g.6.19,g.110,disjoint
g.20,g.0,disjoint
