Object 1 , Object 2, Relations
 ,RCC8, 
g.110,g.71,dc
 ,DE9IM : line_polygon, 
g.63.64,g.110,disjoint
g.63.64,g.71,disjoint
g.30.35,g.110,disjoint
g.30.35,g.71,disjoint
g.17.34,g.110,disjoint
g.17.34,g.71,disjoint
g.48.52.53.55.59.65,g.110,disjoint
g.48.52.53.55.59.65,g.71,disjoint
g.41.43.45,g.110,disjoint
g.41.43.45,g.71,disjoint
g.4.31.33,g.110,disjoint
g.4.31.33,g.71,disjoint
g.6.19,g.110,disjoint
g.6.19,g.71,disjoint
g.22.24,g.110,disjoint
g.22.24,g.71,disjoint
g.26.36,g.110,disjoint
g.26.36,g.71,disjoint
g.113.115,g.110,disjoint
g.113.115,g.71,disjoint
g.0,g.110,disjoint
g.0,g.71,disjoint
g.46,g.110,disjoint
g.46,g.71,disjoint
g.66,g.110,disjoint
g.66,g.71,disjoint
g.68,g.110,disjoint
g.68,g.71,disjoint
g.67,g.110,disjoint
g.67,g.71,disjoint
g.37,g.110,disjoint
g.37,g.71,disjoint
g.40,g.110,disjoint
g.40,g.71,disjoint
g.38,g.110,disjoint
g.38,g.71,disjoint
g.39,g.110,disjoint
g.39,g.71,disjoint
g.3,g.110,disjoint
g.3,g.71,disjoint
g.1,g.110,disjoint
g.1,g.71,disjoint
g.2,g.110,disjoint
g.2,g.71,disjoint
g.20,g.110,disjoint
g.20,g.71,disjoint
g.23,g.110,disjoint
g.23,g.71,disjoint
g.21,g.110,disjoint
g.21,g.71,disjoint
 ,leftRight, 
g.63.64,g.110,nonAdjacent
g.63.64,g.71,nonAdjacent
g.41.43.45,g.110,nonAdjacent
g.41.43.45,g.71,nonAdjacent
g.4.31.33,g.110,nonAdjacent
g.4.31.33,g.71,left
g.0,g.110,nonAdjacent
g.0,g.71,nonAdjacent
g.66,g.110,right
g.66,g.71,nonAdjacent
g.68,g.110,nonAdjacent
g.68,g.71,nonAdjacent
g.39,g.110,nonAdjacent
g.39,g.71,nonAdjacent
g.3,g.110,nonAdjacent
g.3,g.71,nonAdjacent
 ,opra, 
g.63.64,g.30.35,nonAdjacent
g.63.64,g.17.34,nonAdjacent
g.63.64,g.48.52.53.55.59.65,left_of
g.63.64,g.41.43.45,left_of
g.63.64,g.4.31.33,nonAdjacent
g.63.64,g.6.19,nonAdjacent
g.63.64,g.22.24,nonAdjacent
g.63.64,g.26.36,nonAdjacent
g.63.64,g.113.115,nonAdjacent
g.63.64,g.0,nonAdjacent
g.63.64,g.46,back_of
g.63.64,g.66,front_of
g.63.64,g.68,nonAdjacent
g.63.64,g.67,nonAdjacent
g.63.64,g.37,nonAdjacent
g.63.64,g.40,nonAdjacent
g.63.64,g.38,nonAdjacent
g.63.64,g.39,nonAdjacent
g.63.64,g.3,nonAdjacent
g.63.64,g.1,nonAdjacent
g.63.64,g.2,nonAdjacent
g.63.64,g.20,nonAdjacent
g.63.64,g.23,nonAdjacent
g.63.64,g.21,nonAdjacent
g.30.35,g.17.34,front_of
g.30.35,g.48.52.53.55.59.65,nonAdjacent
g.30.35,g.41.43.45,nonAdjacent
g.30.35,g.4.31.33,nonAdjacent
g.30.35,g.6.19,nonAdjacent
g.30.35,g.22.24,nonAdjacent
g.30.35,g.26.36,left_of
g.30.35,g.113.115,left_of
g.30.35,g.0,nonAdjacent
g.30.35,g.46,nonAdjacent
g.30.35,g.66,nonAdjacent
g.30.35,g.68,nonAdjacent
g.30.35,g.67,nonAdjacent
