Object 1 , Object 2, Relations
 ,RCC8, 
g.102.103,g.71,dc
g.102.103,g.95,dc
g.102.103,g.101,dc
g.102.103,g.104,dc
g.102.103,g.105,dc
g.102.103,g.77,dc
g.102.103,g.79,dc
g.102.103,g.87,dc
g.102.103,g.85,dc
g.102.103,g.83,dc
g.102.103,g.81,dc
g.102.103,g.93,dc
g.102.103,g.89,dc
g.102.103,g.108,dc
g.102.103,g.107,dc
g.71,g.95,dc
g.71,g.101,dc
g.71,g.104,dc
g.71,g.105,dc
g.71,g.77,dc
g.71,g.79,dc
g.71,g.87,dc
g.71,g.85,dc
g.71,g.83,dc
g.71,g.81,dc
g.71,g.93,dc
g.71,g.89,dc
g.71,g.108,dc
g.71,g.107,dc
g.95,g.101,dc
g.95,g.104,dc
g.95,g.105,dc
g.95,g.77,dc
g.95,g.79,dc
g.95,g.87,dc
g.95,g.85,dc
g.95,g.83,dc
g.95,g.81,dc
g.95,g.93,dc
g.95,g.89,dc
g.95,g.108,dc
g.95,g.107,dc
g.101,g.104,dc
g.101,g.105,dc
g.101,g.77,dc
g.101,g.79,dc
g.101,g.87,dc
g.101,g.85,dc
g.101,g.83,dc
g.101,g.81,dc
g.101,g.93,dc
g.101,g.89,dc
g.101,g.108,dc
g.101,g.107,dc
g.104,g.105,po
g.104,g.77,dc
g.104,g.79,dc
g.104,g.87,dc
g.104,g.85,dc
g.104,g.83,dc
g.104,g.81,dc
g.104,g.93,dc
g.104,g.89,dc
g.104,g.108,dc
g.104,g.107,dc
g.105,g.77,dc
g.105,g.79,dc
g.105,g.87,dc
g.105,g.85,dc
g.105,g.83,dc
g.105,g.81,dc
g.105,g.93,dc
g.105,g.89,dc
g.105,g.108,dc
g.105,g.107,dc
g.77,g.79,dc
g.77,g.87,dc
g.77,g.85,dc
g.77,g.83,dc
g.77,g.81,dc
g.77,g.93,dc
g.77,g.89,dc
g.77,g.108,dc
g.77,g.107,dc
g.79,g.87,dc
g.79,g.85,dc
g.79,g.83,dc
g.79,g.81,dc
g.79,g.93,dc
g.79,g.89,dc
g.79,g.108,dc
g.79,g.107,dc
g.87,g.85,null
g.87,g.83,dc
g.87,g.81,dc
g.87,g.93,dc
g.87,g.89,dc
g.87,g.108,dc
g.87,g.107,dc
g.85,g.83,dc
g.85,g.81,dc
g.85,g.93,dc
g.85,g.89,dc
g.85,g.108,dc
g.85,g.107,dc
g.83,g.81,null
g.83,g.93,dc
g.83,g.89,dc
g.83,g.108,dc
g.83,g.107,dc
g.81,g.93,dc
g.81,g.89,dc
g.81,g.108,dc
g.81,g.107,dc
g.93,g.89,dc
g.93,g.108,dc
g.93,g.107,dc
g.89,g.108,dc
g.89,g.107,dc
g.108,g.107,dc
 ,DE9IM : line_polygon, 
g.102.103,g.6.19,disjoint
g.102.103,g.5.8,disjoint
g.102.103,g.12.14.16,disjoint
g.102.103,g.113.115,disjoint
g.102.103,g.60.61,disjoint
g.102.103,g.63.64,disjoint
g.102.103,g.32,disjoint
g.102.103,g.3,disjoint
g.102.103,g.0,disjoint
g.102.103,g.1,disjoint
g.102.103,g.2,disjoint
g.102.103,g.20,disjoint
g.102.103,g.21,disjoint
g.102.103,g.23,disjoint
g.102.103,g.22,disjoint
g.102.103,g.25,disjoint
g.102.103,g.24,disjoint
g.102.103,g.26,disjoint
g.102.103,g.28,disjoint
g.102.103,g.27,disjoint
g.102.103,g.112,disjoint
g.102.103,g.10,disjoint
g.102.103,g.111,disjoint
g.102.103,g.9,disjoint
g.102.103,g.4,disjoint
g.102.103,g.31,disjoint
g.102.103,g.33,disjoint
g.102.103,g.34,disjoint
g.102.103,g.36,disjoint
g.102.103,g.29,disjoint
g.102.103,g.30,disjoint
g.102.103,g.35,disjoint
g.102.103,g.17,disjoint
g.102.103,g.39,disjoint
g.102.103,g.38,disjoint
g.102.103,g.37,disjoint
g.102.103,g.40,disjoint
