Sketch Map , BaseId , SketchId , GenId , Generalization Type
AS_Sketch_8.jpg,41,S38,g.41,No generalization
AS_Sketch_8.jpg,39,S39,g.39,No generalization
AS_Sketch_8.jpg,64,S40,g.64,No generalization
AS_Sketch_8.jpg,38,S42,g.38,No generalization
AS_Sketch_8.jpg,58,S43,g.58,No generalization
AS_Sketch_8.jpg,34 35 45,S44,g.34.35.45,OmissionMerge
AS_Sketch_8.jpg,49,S18,g.49,No generalization
AS_Sketch_8.jpg,63,S41,g.63,No generalization
AS_Sketch_8.jpg,Features missing in sketch map,"4,10,12,13,15,19,20,21,22,23,24,27,28,29,30,31,36,37,40,50,51,52,56,60,62,70,72,78"
AS_Sketch_8.jpg,Features drawn extra in sketch map, S31,S36,S8
   
CM_Sketch_9.jpg,0,S1,g.0,No generalization
CM_Sketch_9.jpg,2,S0,g.2,No generalization
CM_Sketch_9.jpg,73,S3,g.73,No generalization
CM_Sketch_9.jpg,74 75 76,S5 S4,g.74.75.76,Abstraction to show existence
CM_Sketch_9.jpg,8,S2,g.8,No generalization
CM_Sketch_9.jpg,16,S6,g.16,No generalization
CM_Sketch_9.jpg,17,S7,g.17,No generalization
CM_Sketch_9.jpg,38,S8,g.38,No generalization
CM_Sketch_9.jpg,26,S9,g.26,No generalization
CM_Sketch_9.jpg,53,S21,g.53,No generalization
CM_Sketch_9.jpg,49 50 51 52,S23 S22 S24,g.49.50.51.52,Abstraction to show existence
CM_Sketch_9.jpg,48,S25,g.48,No generalization
CM_Sketch_9.jpg,55,S26,g.55,No generalization
CM_Sketch_9.jpg,58,S27,g.58,No generalization
CM_Sketch_9.jpg,47,S17,g.47,No generalization
CM_Sketch_9.jpg,9 10,S16,g.9.10,OmissionMerge
CM_Sketch_9.jpg,46,S18,g.46,No generalization
CM_Sketch_9.jpg,40 41 39,S15,g.39.40.41,OmissionMerge
CM_Sketch_9.jpg,27 29,S10,g.27.29,OmissionMerge
CM_Sketch_9.jpg,43 44,S11,g.43.44,OmissionMerge
CM_Sketch_9.jpg,34 35,S13,g.34.35,OmissionMerge
CM_Sketch_9.jpg,45,S19,g.45,No generalization
CM_Sketch_9.jpg,78,S20,g.78,No generalization
CM_Sketch_9.jpg,33,S12,g.33,No generalization
CM_Sketch_9.jpg,32 30,S14,g.30.32,OmissionMerge
CM_Sketch_9.jpg,65,S28,g.65,No generalization
CM_Sketch_9.jpg,Features missing in sketch map,"3,4,5,6,7,11,12,13,15,19,20,21,22,23,24,25,28,31,36,37,42,56,57,59,60,61,62,63,64,66,67,70,72"
CM_Sketch_9.jpg,Features drawn extra in sketch map, 
   
CM_Sketch_1.jpg,25,S0,g.25,No generalization
CM_Sketch_1.jpg,3 5,S1,g.3.5,OmissionMerge
CM_Sketch_1.jpg,2,S2,g.2,No generalization
CM_Sketch_1.jpg,0,S3,g.0,No generalization
CM_Sketch_1.jpg,16,S4,g.16,No generalization
CM_Sketch_1.jpg,17,S5,g.17,No generalization
CM_Sketch_1.jpg,48,S6,g.48,No generalization
CM_Sketch_1.jpg,53,S7,g.53,No generalization
CM_Sketch_1.jpg,8,S8,g.8,No generalization
CM_Sketch_1.jpg,55,S9,g.55,No generalization
CM_Sketch_1.jpg,38,S10,g.38,No generalization
CM_Sketch_1.jpg,26 43 44,S11,g.26.43.44,OmissionMerge
CM_Sketch_1.jpg,32,S12,g.32,No generalization
CM_Sketch_1.jpg,34,S13,g.34,No generalization
CM_Sketch_1.jpg,33,S14,g.33,No generalization
CM_Sketch_1.jpg,65,S15,g.65,No generalization
CM_Sketch_1.jpg,70,S17,g.70,No generalization
CM_Sketch_1.jpg,73,S16,g.73,No generalization
CM_Sketch_1.jpg,Features missing in sketch map,"4,6,7,9,10,11,12,13,15,19,20,21,22,23,24,27,28,29,30,31,35,36,37,39,40,41,42,45,46,47,49,50,51,52,56,57,58,59,60,61,62,63,64,66,67,72,74,75,76,78"
CM_Sketch_1.jpg,Features drawn extra in sketch map, S18
   
AS_Sketch_10.jpg,50 51 52,S0,g.50.51.52,Amalgamation
AS_Sketch_10.jpg,48,S1,g.48,No generalization
AS_Sketch_10.jpg,67,S2,g.67,No generalization
AS_Sketch_10.jpg,17,S3,g.17,No generalization
AS_Sketch_10.jpg,16,S5,g.16,No generalization
AS_Sketch_10.jpg,0,S6,g.0,No generalization
AS_Sketch_10.jpg,2,S7,g.2,No generalization
AS_Sketch_10.jpg,53,S8,g.53,Collapse
AS_Sketch_10.jpg,25,S9,g.25,No generalization
AS_Sketch_10.jpg,72,S10,g.72,No generalization
AS_Sketch_10.jpg,4,S11,g.4,No generalization
AS_Sketch_10.jpg,3 5 7,S12,g.3.5.7,OmissionMerge
AS_Sketch_10.jpg,73,S14,g.73,No generalization
AS_Sketch_10.jpg,10,S13,g.10,No generalization
AS_Sketch_10.jpg,8,S17,g.8,No generalization
AS_Sketch_10.jpg,9,S15,g.9,No generalization
AS_Sketch_10.jpg,11,S16,g.11,No generalization
AS_Sketch_10.jpg,38,S19,g.38,No generalization
AS_Sketch_10.jpg,47,S18,g.47,No generalization
AS_Sketch_10.jpg,55,S20,g.55,Collapse
AS_Sketch_10.jpg,64 66 59 60 61 62,S23 S21 S22 S24,g.59.60.61.62.64.66,Abstraction to show existence
AS_Sketch_10.jpg,65,S25,g.65,No generalization
AS_Sketch_10.jpg,26 43,S26,g.26.43,OmissionMerge
AS_Sketch_10.jpg,44,S31,g.44,No generalization
AS_Sketch_10.jpg,40 41 42,S32,g.40.41.42,OmissionMerge
AS_Sketch_10.jpg,45,S33,g.45,No generalization
AS_Sketch_10.jpg,46,S34,g.46,No generalization
AS_Sketch_10.jpg,Features missing in sketch map,"6,12,13,15,19,20,21,22,23,24,27,28,29,30,31,32,33,34,35,36,37,39,49,56,57,58,63,70,74,75,76,78"
AS_Sketch_10.jpg,Features drawn extra in sketch map, S1,S12
   
CM_Sketch_5.jpg,0,S0,g.0,No generalization
CM_Sketch_5.jpg,2,S1,g.2,No generalization
CM_Sketch_5.jpg,48,S11,g.48,No generalization
CM_Sketch_5.jpg,66,S12,g.66,No generalization
CM_Sketch_5.jpg,65,S13,g.65,No generalization
CM_Sketch_5.jpg,73,S14,g.73,No generalization
CM_Sketch_5.jpg,8,S2,g.8,No generalization
CM_Sketch_5.jpg,38,S7,g.38,No generalization
CM_Sketch_5.jpg,16,S6,g.16,No generalization
CM_Sketch_5.jpg,47,S3,g.47,No generalization
CM_Sketch_5.jpg,9,S4,g.9,No generalization
CM_Sketch_5.jpg,11,S5,g.11,No generalization
CM_Sketch_5.jpg,45 46,S9,g.45.46,OmissionMerge
CM_Sketch_5.jpg,15,S10,g.15,No generalization
CM_Sketch_5.jpg,34 35 26 43 44,S8,g.26.34.35.43.44,OmissionMerge
CM_Sketch_5.jpg,Features missing in sketch map,"3,4,5,6,7,10,12,13,17,19,20,21,22,23,24,25,27,28,29,30,31,32,33,36,37,39,40,41,42,49,50,51,52,53,55,56,57,58,59,60,61,62,63,64,67,70,72,74,75,76,78"
CM_Sketch_5.jpg,Features drawn extra in sketch map, S15
   
CM_Sketch_10.jpg,4,S0,g.4,No generalization
CM_Sketch_10.jpg,5 7,S1,g.5.7,OmissionMerge
CM_Sketch_10.jpg,10,S2,g.10,No generalization
CM_Sketch_10.jpg,9,S3,g.9,No generalization
CM_Sketch_10.jpg,72,S13,g.72,No generalization
CM_Sketch_10.jpg,8,S5,g.8,No generalization
CM_Sketch_10.jpg,25 19 21,S15,g.19.21.25,OmissionMerge
CM_Sketch_10.jpg,2,S6,g.2,No generalization
CM_Sketch_10.jpg,11 13,S4,g.11.13,OmissionMerge
CM_Sketch_10.jpg,53,S18,g.53,Collapse
CM_Sketch_10.jpg,0,S7,g.0,No generalization
CM_Sketch_10.jpg,50 51 52,S19,g.50.51.52,Amalgamation
CM_Sketch_10.jpg,48,S20,g.48,No generalization
CM_Sketch_10.jpg,16,S8,g.16,No generalization
CM_Sketch_10.jpg,55,S21,g.55,Collapse
CM_Sketch_10.jpg,47,S11,g.47,No generalization
CM_Sketch_10.jpg,38,S10,g.38,No generalization
CM_Sketch_10.jpg,17,S9,g.17,No generalization
CM_Sketch_10.jpg,67,S22,g.67,No generalization
CM_Sketch_10.jpg,40 41 42,S26,g.40.41.42,OmissionMerge
CM_Sketch_10.jpg,26 43,S23,g.26.43,OmissionMerge
CM_Sketch_10.jpg,44,S25,g.44,No generalization
CM_Sketch_10.jpg,46,S12,g.46,No generalization
CM_Sketch_10.jpg,45,S27,g.45,No generalization
CM_Sketch_10.jpg,64 66 59 60 61 62 63,S29 S30 S28 S31,g.59.60.61.62.63.64.66,Abstraction to show existence
CM_Sketch_10.jpg,65,S32,g.65,No generalization
CM_Sketch_10.jpg,73,S33,g.73,No generalization
CM_Sketch_10.jpg,Features missing in sketch map,"3,6,12,15,20,22,23,24,27,28,29,30,31,32,33,34,35,36,37,39,49,56,57,58,70,74,75,76,78"
CM_Sketch_10.jpg,Features drawn extra in sketch map, S16
   
JK_Sketch_2.jpg,2,S0,g.2,No generalization
JK_Sketch_2.jpg,0,S1,g.0,No generalization
JK_Sketch_2.jpg,8,S2,g.8,No generalization
JK_Sketch_2.jpg,9 10,S3,g.9.10,OmissionMerge
JK_Sketch_2.jpg,11 13,S4,g.11.13,OmissionMerge
JK_Sketch_2.jpg,45 46 47,S5,g.45.46.47,OmissionMerge
JK_Sketch_2.jpg,15,S6,g.15,No generalization
JK_Sketch_2.jpg,78,S7,g.78,No generalization
JK_Sketch_2.jpg,34 35,S8,g.34.35,OmissionMerge
JK_Sketch_2.jpg,32 30,S9,g.30.32,OmissionMerge
JK_Sketch_2.jpg,33,S10,g.33,No generalization
JK_Sketch_2.jpg,16 26 43 44,S11,g.16.26.43.44,OmissionMerge
JK_Sketch_2.jpg,53,S12,g.53,No generalization
JK_Sketch_2.jpg,48,S13,g.48,No generalization
JK_Sketch_2.jpg,67,S14,g.67,No generalization
JK_Sketch_2.jpg,59 60,S16,g.59.60,Amalgamation
JK_Sketch_2.jpg,64 61 62 63,S17,g.61.62.63.64,Amalgamation
JK_Sketch_2.jpg,66,S18,g.66,No generalization
JK_Sketch_2.jpg,65,S19,g.65,No generalization
JK_Sketch_2.jpg,73,S20,g.73,No generalization
JK_Sketch_2.jpg,Features missing in sketch map,"3,4,5,6,7,12,17,19,20,21,22,23,24,25,27,28,29,31,36,37,38,39,40,41,42,49,50,51,52,55,56,57,58,70,72,74,75,76"
JK_Sketch_2.jpg,Features drawn extra in sketch map, S15
   
JK_Sketch_4.jpg,0,S1,g.0,No generalization
JK_Sketch_4.jpg,2,S2,g.2,No generalization
JK_Sketch_4.jpg,8,S3,g.8,No generalization
JK_Sketch_4.jpg,9 10,S5,g.9.10,OmissionMerge
JK_Sketch_4.jpg,11 13,S6,g.11.13,OmissionMerge
JK_Sketch_4.jpg,47,S7,g.47,No generalization
JK_Sketch_4.jpg,45 46,S8,g.45.46,OmissionMerge
JK_Sketch_4.jpg,38,S9,g.38,No generalization
JK_Sketch_4.jpg,16,S10,g.16,No generalization
JK_Sketch_4.jpg,17,S11,g.17,No generalization
JK_Sketch_4.jpg,26,S12,g.26,No generalization
JK_Sketch_4.jpg,39,S13,g.39,No generalization
JK_Sketch_4.jpg,43,S14,g.43,No generalization
JK_Sketch_4.jpg,42,S15,g.42,No generalization
JK_Sketch_4.jpg,40 37,S17,g.37.40,OmissionMerge
JK_Sketch_4.jpg,44,S18,g.44,No generalization
JK_Sketch_4.jpg,33,S19,g.33,No generalization
JK_Sketch_4.jpg,32 30,S20,g.30.32,OmissionMerge
JK_Sketch_4.jpg,34,S21,g.34,No generalization
JK_Sketch_4.jpg,35,S22,g.35,No generalization
JK_Sketch_4.jpg,78,S23,g.78,No generalization
JK_Sketch_4.jpg,15,S24,g.15,No generalization
JK_Sketch_4.jpg,48,S25,g.48,No generalization
JK_Sketch_4.jpg,49 50 51 52,S27 S26,g.49.50.51.52,Abstraction to show existence
JK_Sketch_4.jpg,67,S28,g.67,No generalization
JK_Sketch_4.jpg,55,S29,g.55,No generalization
JK_Sketch_4.jpg,57,S30,g.57,No generalization
JK_Sketch_4.jpg,59 60,S31,g.59.60,Amalgamation
JK_Sketch_4.jpg,61,S32,g.61,No generalization
JK_Sketch_4.jpg,64 63,S33,g.63.64,Amalgamation
JK_Sketch_4.jpg,62,S34,g.62,No generalization
JK_Sketch_4.jpg,66,S35,g.66,No generalization
JK_Sketch_4.jpg,65,S36,g.65,No generalization
JK_Sketch_4.jpg,Features missing in sketch map,"3,4,5,6,7,12,19,20,21,22,23,24,25,27,28,29,31,36,41,53,56,58,70,72,73,74,75,76"
JK_Sketch_4.jpg,Features drawn extra in sketch map, 
   
JK_Sketch_3.jpg,25 19 21,S0,g.19.21.25,OmissionMerge
JK_Sketch_3.jpg,3 5 7,S1,g.3.5.7,OmissionMerge
JK_Sketch_3.jpg,73,S2,g.73,No generalization
JK_Sketch_3.jpg,2,S3,g.2,No generalization
JK_Sketch_3.jpg,53,S4,g.53,No generalization
JK_Sketch_3.jpg,0,S5,g.0,No generalization
JK_Sketch_3.jpg,8,S6,g.8,No generalization
JK_Sketch_3.jpg,16,S7,g.16,No generalization
JK_Sketch_3.jpg,17,S8,g.17,No generalization
JK_Sketch_3.jpg,38,S9,g.38,No generalization
JK_Sketch_3.jpg,26,S10,g.26,No generalization
JK_Sketch_3.jpg,27 29,S11,g.27.29,OmissionMerge
JK_Sketch_3.jpg,67,S12,g.67,No generalization
JK_Sketch_3.jpg,48,S13,g.48,No generalization
JK_Sketch_3.jpg,49 50 51 52,S15 S14 S16,g.49.50.51.52,Abstraction to show existence
JK_Sketch_3.jpg,56 55,S17,g.55.56,Amalgamation
JK_Sketch_3.jpg,64 59 60 61 62 63,S20 S18 S19,g.59.60.61.62.63.64,Abstraction to show existence
JK_Sketch_3.jpg,39,S21,g.39,No generalization
JK_Sketch_3.jpg,43,S22,g.43,No generalization
JK_Sketch_3.jpg,40 42,S23,g.40.42,OmissionMerge
JK_Sketch_3.jpg,41,S24,g.41,No generalization
JK_Sketch_3.jpg,37,S25,g.37,No generalization
JK_Sketch_3.jpg,35,S26,g.35,No generalization
JK_Sketch_3.jpg,34,S27,g.34,No generalization
JK_Sketch_3.jpg,44,S28,g.44,No generalization
JK_Sketch_3.jpg,33,S29,g.33,No generalization
JK_Sketch_3.jpg,32 30,S30,g.30.32,OmissionMerge
JK_Sketch_3.jpg,66,S31,g.66,No generalization
JK_Sketch_3.jpg,65,S32,g.65,No generalization
JK_Sketch_3.jpg,Features missing in sketch map,"4,6,9,10,11,12,13,15,20,22,23,24,28,31,36,45,46,47,57,58,70,72,74,75,76,78"
JK_Sketch_3.jpg,Features drawn extra in sketch map, 
   
JK_Sketch_5.jpg,0,S0,g.0,No generalization
JK_Sketch_5.jpg,2,S1,g.2,No generalization
JK_Sketch_5.jpg,8,S2,g.8,No generalization
JK_Sketch_5.jpg,11 13,S4,g.11.13,OmissionMerge
JK_Sketch_5.jpg,47,S5,g.47,No generalization
JK_Sketch_5.jpg,9 10,S6,g.9.10,OmissionMerge
JK_Sketch_5.jpg,38,S7,g.38,No generalization
JK_Sketch_5.jpg,16,S8,g.16,No generalization
JK_Sketch_5.jpg,34 35 26 43 44,S9,g.26.34.35.43.44,OmissionMerge
JK_Sketch_5.jpg,45 46,S11,g.45.46,OmissionMerge
JK_Sketch_5.jpg,15,S12,g.15,No generalization
JK_Sketch_5.jpg,73,S13,g.73,No generalization
JK_Sketch_5.jpg,48,S14,g.48,No generalization
JK_Sketch_5.jpg,66,S15,g.66,No generalization
JK_Sketch_5.jpg,65,S16,g.65,No generalization
JK_Sketch_5.jpg,Features missing in sketch map,"3,4,5,6,7,12,17,19,20,21,22,23,24,25,27,28,29,30,31,32,33,36,37,39,40,41,42,49,50,51,52,53,55,56,57,58,59,60,61,62,63,64,67,70,72,74,75,76,78"
JK_Sketch_5.jpg,Features drawn extra in sketch map, S17
   
JK_Sketch_6.jpg,4,S0,g.4,No generalization
JK_Sketch_6.jpg,25 21,S1,g.21.25,OmissionMerge
JK_Sketch_6.jpg,3 5 7,S2,g.3.5.7,OmissionMerge
JK_Sketch_6.jpg,10,S3,g.10,No generalization
JK_Sketch_6.jpg,73,S5,g.73,No generalization
JK_Sketch_6.jpg,53,S6,g.53,No generalization
JK_Sketch_6.jpg,2,S8,g.2,No generalization
JK_Sketch_6.jpg,0,S9,g.0,No generalization
JK_Sketch_6.jpg,8,S10,g.8,No generalization
JK_Sketch_6.jpg,9,S11,g.9,No generalization
JK_Sketch_6.jpg,11 13,S12,g.11.13,OmissionMerge
JK_Sketch_6.jpg,47,S13,g.47,No generalization
JK_Sketch_6.jpg,38,S14,g.38,No generalization
JK_Sketch_6.jpg,46,S16,g.46,No generalization
JK_Sketch_6.jpg,45,S18,g.45,No generalization
JK_Sketch_6.jpg,15,S19,g.15,No generalization
JK_Sketch_6.jpg,78,S20,g.78,No generalization
JK_Sketch_6.jpg,34 35,S21,g.34.35,OmissionMerge
JK_Sketch_6.jpg,40 41 42,S22,g.40.41.42,OmissionMerge
JK_Sketch_6.jpg,17,S23,g.17,No generalization
JK_Sketch_6.jpg,16,S24,g.16,No generalization
JK_Sketch_6.jpg,26 43,S25,g.26.43,OmissionMerge
JK_Sketch_6.jpg,44,S26,g.44,No generalization
JK_Sketch_6.jpg,32 30,S27,g.30.32,OmissionMerge
JK_Sketch_6.jpg,33,S29,g.33,No generalization
JK_Sketch_6.jpg,48,S30,g.48,No generalization
JK_Sketch_6.jpg,55,S31,g.55,No generalization
JK_Sketch_6.jpg,57,S32,g.57,No generalization
JK_Sketch_6.jpg,58,S33,g.58,No generalization
JK_Sketch_6.jpg,64 66 59 60 61 62 63,S37 S39 S36 S38 S35,g.59.60.61.62.63.64.66,Abstraction to show existence
JK_Sketch_6.jpg,Features missing in sketch map,"6,12,19,20,22,23,24,27,28,29,31,36,37,39,49,50,51,52,56,65,67,70,72,74,75,76"
JK_Sketch_6.jpg,Features drawn extra in sketch map, S4,S15,S17,S7,S34
   
JK_Sketch_7.jpg,2,S0,g.2,No generalization
JK_Sketch_7.jpg,8,S1,g.8,No generalization
JK_Sketch_7.jpg,17,S2,g.17,No generalization
JK_Sketch_7.jpg,16,S3,g.16,No generalization
JK_Sketch_7.jpg,26 43 44,S4,g.26.43.44,OmissionMerge
JK_Sketch_7.jpg,32 30,S5,g.30.32,OmissionMerge
JK_Sketch_7.jpg,34,S6,g.34,No generalization
JK_Sketch_7.jpg,33,S7,g.33,No generalization
JK_Sketch_7.jpg,73,S8,g.73,No generalization
JK_Sketch_7.jpg,48,S9,g.48,No generalization
JK_Sketch_7.jpg,67,S10,g.67,No generalization
JK_Sketch_7.jpg,65,S11,g.65,No generalization
JK_Sketch_7.jpg,Features missing in sketch map,"0,3,4,5,6,7,9,10,11,12,13,15,19,20,21,22,23,24,25,27,28,29,31,35,36,37,38,39,40,41,42,45,46,47,49,50,51,52,53,55,56,57,58,59,60,61,62,63,64,66,70,72,74,75,76,78"
JK_Sketch_7.jpg,Features drawn extra in sketch map, 
   
JK_Sketch_9.jpg,2,S0,g.2,No generalization
JK_Sketch_9.jpg,0,S1,g.0,No generalization
JK_Sketch_9.jpg,16,S2,g.16,No generalization
JK_Sketch_9.jpg,17,S3,g.17,No generalization
JK_Sketch_9.jpg,26,S4,g.26,No generalization
JK_Sketch_9.jpg,27 29,S5,g.27.29,OmissionMerge
JK_Sketch_9.jpg,43 44,S6,g.43.44,OmissionMerge
JK_Sketch_9.jpg,33,S7,g.33,No generalization
JK_Sketch_9.jpg,32 30,S8,g.30.32,OmissionMerge
JK_Sketch_9.jpg,34 35,S9,g.34.35,OmissionMerge
JK_Sketch_9.jpg,78,S10,g.78,No generalization
JK_Sketch_9.jpg,45,S12,g.45,No generalization
JK_Sketch_9.jpg,40 41 42,S13,g.40.41.42,OmissionMerge
JK_Sketch_9.jpg,46,S14,g.46,No generalization
JK_Sketch_9.jpg,38,S15,g.38,No generalization
JK_Sketch_9.jpg,47,S16,g.47,No generalization
JK_Sketch_9.jpg,8,S17,g.8,No generalization
JK_Sketch_9.jpg,9,S18,g.9,No generalization
JK_Sketch_9.jpg,53,S19,g.53,No generalization
JK_Sketch_9.jpg,48,S20,g.48,No generalization
JK_Sketch_9.jpg,49 50 51 52,S23 S22 S21,g.49.50.51.52,Abstraction to show existence
JK_Sketch_9.jpg,55,S24,g.55,No generalization
JK_Sketch_9.jpg,58,S25,g.58,No generalization
JK_Sketch_9.jpg,73,S28,g.73,No generalization
JK_Sketch_9.jpg,74 75,S27 S29,g.74.75,Abstraction to show existence
JK_Sketch_9.jpg,Features missing in sketch map,"3,4,5,6,7,10,11,12,13,15,19,20,21,22,23,24,25,28,31,36,37,39,56,57,59,60,61,62,63,64,65,66,67,70,72,76"
JK_Sketch_9.jpg,Features drawn extra in sketch map, 
   
JK_Sketch_8.jpg,25 19 21,S0,g.19.21.25,OmissionMerge
JK_Sketch_8.jpg,3 5,S1,g.3.5,OmissionMerge
JK_Sketch_8.jpg,7,S2,g.7,No generalization
JK_Sketch_8.jpg,6,S3,g.6,No generalization
JK_Sketch_8.jpg,9,S5,g.9,No generalization
JK_Sketch_8.jpg,11,S6,g.11,No generalization
JK_Sketch_8.jpg,47,S7,g.47,No generalization
JK_Sketch_8.jpg,46,S9,g.46,No generalization
JK_Sketch_8.jpg,8,S11,g.8,No generalization
JK_Sketch_8.jpg,2,S12,g.2,No generalization
JK_Sketch_8.jpg,16,S13,g.16,No generalization
JK_Sketch_8.jpg,38,S14,g.38,No generalization
JK_Sketch_8.jpg,40 41,S15,g.40.41,OmissionMerge
JK_Sketch_8.jpg,42,S16,g.42,No generalization
JK_Sketch_8.jpg,39,S17,g.39,No generalization
JK_Sketch_8.jpg,26,S18,g.26,No generalization
JK_Sketch_8.jpg,43,S19,g.43,No generalization
JK_Sketch_8.jpg,44,S20,g.44,No generalization
JK_Sketch_8.jpg,33,S22,g.33,No generalization
JK_Sketch_8.jpg,32 30,S24,g.30.32,OmissionMerge
JK_Sketch_8.jpg,17,S25,g.17,No generalization
JK_Sketch_8.jpg,0,S26,g.0,No generalization
JK_Sketch_8.jpg,73,S27,g.73,No generalization
JK_Sketch_8.jpg,74,S29,g.74,No generalization
JK_Sketch_8.jpg,76,S30,g.76,No generalization
JK_Sketch_8.jpg,53,S28,g.53,No generalization
JK_Sketch_8.jpg,49,S32,g.49,No generalization
JK_Sketch_8.jpg,48,S33,g.48,No generalization
JK_Sketch_8.jpg,67,S34,g.67,No generalization
JK_Sketch_8.jpg,55,S35,g.55,No generalization
JK_Sketch_8.jpg,57,S36,g.57,No generalization
JK_Sketch_8.jpg,58,S37,g.58,No generalization
JK_Sketch_8.jpg,59 60,S38,g.59.60,Amalgamation
JK_Sketch_8.jpg,61,S39,g.61,No generalization
JK_Sketch_8.jpg,64,S40,g.64,No generalization
JK_Sketch_8.jpg,63,S41,g.63,No generalization
JK_Sketch_8.jpg,66,S42,g.66,No generalization
JK_Sketch_8.jpg,65,S44,g.65,No generalization
JK_Sketch_8.jpg,34 35 45,S10,g.34.35.45,OmissionMerge
JK_Sketch_8.jpg,Features missing in sketch map,"4,10,12,13,15,20,22,23,24,27,28,29,31,36,37,50,51,52,56,62,70,72,75,78"
JK_Sketch_8.jpg,Features drawn extra in sketch map, S4,S8,S43
   
JK_Sketch_10.jpg,4,S0,g.4,No generalization
JK_Sketch_10.jpg,25 19 21,S1,g.19.21.25,OmissionMerge
JK_Sketch_10.jpg,53,S2,g.53,Collapse
JK_Sketch_10.jpg,5 7,S4,g.5.7,OmissionMerge
JK_Sketch_10.jpg,2,S5,g.2,No generalization
JK_Sketch_10.jpg,8,S6,g.8,No generalization
JK_Sketch_10.jpg,9,S7,g.9,No generalization
JK_Sketch_10.jpg,11 13,S9,g.11.13,OmissionMerge
JK_Sketch_10.jpg,47,S10,g.47,No generalization
JK_Sketch_10.jpg,46,S11,g.46,No generalization
JK_Sketch_10.jpg,45,S12,g.45,No generalization
JK_Sketch_10.jpg,38,S13,g.38,No generalization
JK_Sketch_10.jpg,16,S14,g.16,No generalization
JK_Sketch_10.jpg,55,S15,g.55,Collapse
JK_Sketch_10.jpg,43,S16,g.43,No generalization
JK_Sketch_10.jpg,34 44,S17,g.34.44,OmissionMerge
JK_Sketch_10.jpg,40 41 42,S18,g.40.41.42,OmissionMerge
JK_Sketch_10.jpg,0,S19,g.0,No generalization
JK_Sketch_10.jpg,17,S20,g.17,No generalization
JK_Sketch_10.jpg,73,S22,g.73,No generalization
JK_Sketch_10.jpg,72,S21,g.72,No generalization
JK_Sketch_10.jpg,50 51 52,S23,g.50.51.52,Amalgamation
JK_Sketch_10.jpg,48,S24,g.48,No generalization
JK_Sketch_10.jpg,67,S25,g.67,No generalization
JK_Sketch_10.jpg,65,S30,g.65,No generalization
JK_Sketch_10.jpg,64 59 60 61 62 63,S27 S29 S26 S28,g.59.60.61.62.63.64,Abstraction to show existence
JK_Sketch_10.jpg,Features missing in sketch map,"3,6,10,12,15,20,22,23,24,26,27,28,29,30,31,32,33,35,36,37,39,49,56,57,58,66,70,74,75,76,78"
JK_Sketch_10.jpg,Features drawn extra in sketch map, S8
   
