Object 1 , Object 2, Relations
 ,RCC8, 
g.60.62.64,g.58,dc
g.60.62.64,g.76,dc
g.60.62.64,g.78,dc
g.60.62.64,g.114,dc
g.60.62.64,g.116,dc
g.60.62.64,g.118,dc
g.60.62.64,g.120,dc
g.60.62.64,g.104,dc
g.60.62.64,g.102,dc
g.60.62.64,g.90,dc
g.60.62.64,g.92,dc
g.60.62.64,g.110,dc
g.60.62.64,g.100,dc
g.60.62.64,g.98,dc
g.60.62.64,g.94,dc
g.60.62.64,g.96,dc
g.58,g.76,dc
g.58,g.78,dc
g.58,g.114,dc
g.58,g.116,dc
g.58,g.118,dc
g.58,g.120,dc
g.58,g.104,dc
g.58,g.102,dc
g.58,g.90,dc
g.58,g.92,dc
g.58,g.110,dc
g.58,g.100,dc
g.58,g.98,dc
g.58,g.94,dc
g.58,g.96,dc
g.76,g.78,null
g.76,g.114,dc
g.76,g.116,dc
g.76,g.118,dc
g.76,g.120,dc
g.76,g.104,dc
g.76,g.102,dc
g.76,g.90,dc
g.76,g.92,dc
g.76,g.110,dc
g.76,g.100,dc
g.76,g.98,dc
g.76,g.94,dc
g.76,g.96,dc
g.78,g.114,dc
g.78,g.116,dc
g.78,g.118,dc
g.78,g.120,dc
g.78,g.104,dc
g.78,g.102,dc
g.78,g.90,dc
g.78,g.92,dc
g.78,g.110,dc
g.78,g.100,dc
g.78,g.98,dc
g.78,g.94,dc
g.78,g.96,dc
g.114,g.116,dc
g.114,g.118,dc
g.114,g.120,dc
g.114,g.104,dc
g.114,g.102,dc
g.114,g.90,dc
g.114,g.92,dc
g.114,g.110,dc
g.114,g.100,dc
g.114,g.98,dc
g.114,g.94,dc
g.114,g.96,dc
g.116,g.118,dc
g.116,g.120,dc
g.116,g.104,dc
g.116,g.102,dc
g.116,g.90,dc
g.116,g.92,dc
g.116,g.110,dc
g.116,g.100,dc
g.116,g.98,dc
g.116,g.94,dc
g.116,g.96,dc
g.118,g.120,dc
g.118,g.104,dc
g.118,g.102,dc
g.118,g.90,dc
g.118,g.92,dc
g.118,g.110,dc
g.118,g.100,dc
g.118,g.98,dc
g.118,g.94,dc
g.118,g.96,dc
g.120,g.104,dc
g.120,g.102,dc
g.120,g.90,dc
g.120,g.92,dc
g.120,g.110,dc
g.120,g.100,dc
g.120,g.98,dc
g.120,g.94,dc
g.120,g.96,dc
g.104,g.102,dc
g.104,g.90,dc
g.104,g.92,dc
g.104,g.110,dc
g.104,g.100,dc
g.104,g.98,dc
g.104,g.94,dc
g.104,g.96,dc
g.102,g.90,dc
g.102,g.92,dc
g.102,g.110,dc
g.102,g.100,dc
g.102,g.98,dc
g.102,g.94,dc
g.102,g.96,dc
g.90,g.92,dc
g.90,g.110,dc
g.90,g.100,dc
g.90,g.98,dc
g.90,g.94,dc
g.90,g.96,dc
g.92,g.110,dc
g.92,g.100,dc
g.92,g.98,dc
g.92,g.94,dc
g.92,g.96,dc
g.110,g.100,dc
g.110,g.98,dc
g.110,g.94,dc
g.110,g.96,dc
g.100,g.98,dc
g.100,g.94,dc
g.100,g.96,dc
g.98,g.94,dc
g.98,g.96,dc
g.94,g.96,null
 ,DE9IM : line_polygon, 
g.60.62.64,g.15.17,disjoint
g.60.62.64,g.20.22,disjoint
g.60.62.64,g.13.14.31.32.123.126,disjoint
g.60.62.64,g.10.11,disjoint
g.60.62.64,g.53.54,disjoint
g.60.62.64,g.26.27,disjoint
g.60.62.64,g.40.46.47,disjoint
g.60.62.64,g.0,disjoint
g.60.62.64,g.1,disjoint
g.60.62.64,g.18,disjoint
g.60.62.64,g.19,disjoint
g.60.62.64,g.2,disjoint
g.60.62.64,g.50,disjoint
g.60.62.64,g.51,disjoint
g.60.62.64,g.52,disjoint
g.60.62.64,g.55,disjoint
g.60.62.64,g.25,disjoint
g.60.62.64,g.23,disjoint
g.60.62.64,g.24,disjoint
g.15.17,g.58,disjoint
g.15.17,g.76,disjoint
g.15.17,g.78,disjoint
g.15.17,g.114,disjoint
g.15.17,g.116,disjoint
g.15.17,g.118,disjoint
g.15.17,g.120,disjoint
g.15.17,g.104,disjoint
g.15.17,g.102,disjoint
g.15.17,g.90,disjoint
g.15.17,g.92,disjoint
g.15.17,g.110,disjoint
g.15.17,g.100,disjoint
g.15.17,g.98,disjoint
g.15.17,g.94,disjoint
g.15.17,g.96,disjoint
g.20.22,g.58,disjoint
g.20.22,g.76,disjoint
g.20.22,g.78,disjoint
g.20.22,g.114,disjoint
