Object 1 , Object 2, Relations
 ,RCC8, 
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.57,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.70,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.72,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.71,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.59,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.60,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.61,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.81,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.47,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.49,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.51,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.50,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.48,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.53,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.55,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.56,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.54,dc
g.57,g.70,dc
g.57,g.72,dc
g.57,g.71,dc
g.57,g.59,dc
g.57,g.60,dc
g.57,g.61,dc
g.57,g.81,dc
g.57,g.47,dc
g.57,g.49,dc
g.57,g.51,dc
g.57,g.50,dc
g.57,g.48,dc
g.57,g.53,dc
g.57,g.55,dc
g.57,g.56,dc
g.57,g.54,dc
g.70,g.72,ec
g.70,g.71,dc
g.70,g.59,dc
g.70,g.60,dc
g.70,g.61,dc
g.70,g.81,dc
g.70,g.47,dc
g.70,g.49,dc
g.70,g.51,dc
g.70,g.50,dc
g.70,g.48,dc
g.70,g.53,dc
g.70,g.55,dc
g.70,g.56,dc
g.70,g.54,dc
g.72,g.71,ec
g.72,g.59,dc
g.72,g.60,dc
g.72,g.61,dc
g.72,g.81,dc
g.72,g.47,dc
g.72,g.49,dc
g.72,g.51,dc
g.72,g.50,dc
g.72,g.48,dc
g.72,g.53,dc
g.72,g.55,dc
g.72,g.56,dc
g.72,g.54,dc
g.71,g.59,dc
g.71,g.60,dc
g.71,g.61,dc
g.71,g.81,dc
g.71,g.47,dc
g.71,g.49,dc
g.71,g.51,dc
g.71,g.50,dc
g.71,g.48,dc
g.71,g.53,dc
g.71,g.55,dc
g.71,g.56,dc
g.71,g.54,dc
g.59,g.60,dc
g.59,g.61,dc
g.59,g.81,dc
g.59,g.47,dc
g.59,g.49,dc
g.59,g.51,dc
g.59,g.50,dc
g.59,g.48,dc
g.59,g.53,dc
g.59,g.55,dc
g.59,g.56,dc
g.59,g.54,dc
g.60,g.61,null
g.60,g.81,dc
g.60,g.47,dc
g.60,g.49,dc
g.60,g.51,dc
g.60,g.50,dc
g.60,g.48,dc
g.60,g.53,dc
g.60,g.55,dc
g.60,g.56,dc
g.60,g.54,dc
g.61,g.81,dc
