Object 1, Object 2, Relations
 ,RCC8, 
g.48.49.50.51,g.47,dc
g.48.49.50.51,g.83,dc
g.48.49.50.51,g.82,dc
g.48.49.50.51,g.81,dc
g.48.49.50.51,g.69,dc
g.48.49.50.51,g.70.71.72,dc
g.48.49.50.51,g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,dc
g.48.49.50.51,g.59,dc
g.47,g.83,dc
g.47,g.82,dc
g.47,g.81,dc
g.47,g.69,dc
g.47,g.70.71.72,dc
g.47,g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,dc
g.47,g.59,dc
g.83,g.82,dc
g.83,g.81,dc
g.83,g.69,dc
g.83,g.70.71.72,dc
g.83,g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,dc
g.83,g.59,dc
g.82,g.81,dc
g.82,g.69,dc
g.82,g.70.71.72,dc
g.82,g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,dc
g.82,g.59,dc
g.81,g.69,dc
g.81,g.70.71.72,dc
g.81,g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,dc
g.81,g.59,dc
g.69,g.70.71.72,dc
g.69,g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,dc
g.69,g.59,dc
g.70.71.72,g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,dc
g.70.71.72,g.59,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.59,dc
 ,DE9IM : line_polygon, 
g.0,g.48.49.50.51,disjoint
g.0,g.47,disjoint
g.0,g.83,disjoint
g.0,g.82,disjoint
g.0,g.81,disjoint
g.0,g.69,disjoint
g.0,g.70.71.72,disjoint
g.0,g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,disjoint
g.0,g.59,disjoint
g.35.42.44,g.48.49.50.51,disjoint
g.35.42.44,g.47,disjoint
g.35.42.44,g.83,disjoint
g.35.42.44,g.82,disjoint
g.35.42.44,g.81,disjoint
g.35.42.44,g.69,disjoint
g.35.42.44,g.70.71.72,disjoint
g.35.42.44,g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,disjoint
