Object 1, Object 2, Relations
 ,RCC8, 
g.59,g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,dc
g.59,g.72,dc
g.59,g.70,dc
g.59,g.71,dc
g.59,g.60,dc
g.59,g.61,dc
g.59,g.54,dc
g.59,g.56,dc
g.59,g.53,dc
g.59,g.55,dc
g.59,g.81,dc
g.59,g.47,dc
g.59,g.49,dc
g.59,g.48,dc
g.59,g.51,dc
g.59,g.50,dc
g.59,g.57,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.72,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.70,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.71,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.60,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.61,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.54,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.56,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.53,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.55,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.81,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.47,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.49,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.48,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.51,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.50,dc
g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,g.57,dc
g.72,g.70,null
g.72,g.71,null
g.72,g.60,dc
g.72,g.61,dc
g.72,g.54,dc
g.72,g.56,dc
g.72,g.53,dc
g.72,g.55,dc
g.72,g.81,dc
g.72,g.47,dc
g.72,g.49,dc
g.72,g.48,dc
g.72,g.51,dc
g.72,g.50,dc
g.72,g.57,dc
g.70,g.71,ec
g.70,g.60,dc
g.70,g.61,dc
g.70,g.54,dc
g.70,g.56,dc
g.70,g.53,dc
g.70,g.55,dc
g.70,g.81,dc
g.70,g.47,dc
g.70,g.49,dc
g.70,g.48,dc
g.70,g.51,dc
g.70,g.50,dc
g.70,g.57,dc
g.71,g.60,dc
g.71,g.61,dc
g.71,g.54,dc
g.71,g.56,dc
g.71,g.53,dc
g.71,g.55,dc
g.71,g.81,dc
g.71,g.47,dc
g.71,g.49,dc
g.71,g.48,dc
g.71,g.51,dc
g.71,g.50,dc
g.71,g.57,dc
g.60,g.61,null
g.60,g.54,dc
g.60,g.56,dc
g.60,g.53,dc
g.60,g.55,dc
g.60,g.81,dc
g.60,g.47,dc
g.60,g.49,dc
g.60,g.48,dc
g.60,g.51,dc
g.60,g.50,dc
g.60,g.57,dc
g.61,g.54,dc
g.61,g.56,dc
g.61,g.53,dc
g.61,g.55,dc
g.61,g.81,dc
g.61,g.47,dc
g.61,g.49,dc
g.61,g.48,dc
g.61,g.51,dc
g.61,g.50,dc
g.61,g.57,dc
g.54,g.56,dc
g.54,g.53,dc
g.54,g.55,dc
g.54,g.81,dc
g.54,g.47,dc
g.54,g.49,dc
g.54,g.48,dc
g.54,g.51,dc
g.54,g.50,dc
g.54,g.57,dc
g.56,g.53,dc
g.56,g.55,dc
g.56,g.81,dc
g.56,g.47,dc
g.56,g.49,dc
g.56,g.48,dc
g.56,g.51,dc
g.56,g.50,dc
g.56,g.57,dc
g.53,g.55,dc
g.53,g.81,dc
g.53,g.47,dc
g.53,g.49,dc
g.53,g.48,dc
g.53,g.51,dc
g.53,g.50,dc
g.53,g.57,dc
g.55,g.81,dc
g.55,g.47,dc
g.55,g.49,dc
g.55,g.48,dc
g.55,g.51,dc
g.55,g.50,dc
g.55,g.57,dc
g.81,g.47,dc
g.81,g.49,dc
g.81,g.48,dc
g.81,g.51,dc
g.81,g.50,dc
g.81,g.57,dc
g.47,g.49,dc
g.47,g.48,dc
g.47,g.51,dc
g.47,g.50,dc
g.47,g.57,dc
g.49,g.48,dc
g.49,g.51,dc
g.49,g.50,dc
g.49,g.57,dc
g.48,g.51,dc
g.48,g.50,dc
g.48,g.57,dc
g.51,g.50,dc
g.51,g.57,dc
g.50,g.57,dc
 ,DE9IM : line_polygon, 
g.46,g.59,disjoint
g.46,g.84.85.86.87.88.89.90.91.92.93.94.95.96.97.98.99.100.101.102.103.104.105.106.107.108,disjoint
g.46,g.72,disjoint
g.46,g.70,disjoint
g.46,g.71,disjoint
g.46,g.60,disjoint
g.46,g.61,disjoint
g.46,g.54,disjoint
g.46,g.56,disjoint
g.46,g.53,disjoint
g.46,g.55,disjoint
g.46,g.81,disjoint
g.46,g.47,disjoint
g.46,g.49,disjoint
g.46,g.48,disjoint
