Object 1, Object 2, Relations
 ,RCC8, 
g.73,g.48,dc
g.73,g.66,dc
g.73,g.65,dc
g.48,g.66,dc
g.48,g.65,dc
g.66,g.65,dc
 ,DE9IM : line_polygon, 
g.0,g.73,disjoint
g.0,g.48,disjoint
g.0,g.66,disjoint
g.0,g.65,disjoint
g.2,g.73,disjoint
g.2,g.48,disjoint
g.2,g.66,disjoint
g.2,g.65,disjoint
g.8,g.73,disjoint
g.8,g.48,disjoint
g.8,g.66,disjoint
g.8,g.65,disjoint
g.11.13,g.73,disjoint
g.11.13,g.48,disjoint
g.11.13,g.66,disjoint
g.11.13,g.65,disjoint
g.47,g.73,disjoint
g.47,g.48,disjoint
g.47,g.66,disjoint
g.47,g.65,disjoint
g.9.10,g.73,disjoint
g.9.10,g.48,disjoint
g.9.10,g.66,disjoint
g.9.10,g.65,disjoint
g.38,g.73,disjoint
g.38,g.48,disjoint
g.38,g.66,disjoint
g.38,g.65,disjoint
g.16,g.73,disjoint
g.16,g.48,disjoint
g.16,g.66,disjoint
g.16,g.65,disjoint
g.26.34.35.43.44,g.73,disjoint
g.26.34.35.43.44,g.48,disjoint
g.26.34.35.43.44,g.66,disjoint
g.26.34.35.43.44,g.65,disjoint
g.45.46,g.73,disjoint
g.45.46,g.48,disjoint
g.45.46,g.66,disjoint
g.45.46,g.65,disjoint
g.15,g.73,disjoint
g.15,g.48,disjoint
g.15,g.66,disjoint
g.15,g.65,disjoint
 ,leftRight, 
g.0,g.73,nonAdjacent
g.0,g.48,right
g.0,g.66,nonAdjacent
g.0,g.65,nonAdjacent
g.16,g.73,nonAdjacent
g.16,g.48,right
g.16,g.66,nonAdjacent
g.16,g.65,nonAdjacent
g.26.34.35.43.44,g.73,nonAdjacent
g.26.34.35.43.44,g.48,right
g.26.34.35.43.44,g.66,left
g.26.34.35.43.44,g.65,left
g.15,g.73,nonAdjacent
g.15,g.48,nonAdjacent
g.15,g.66,nonAdjacent
g.15,g.65,nonAdjacent
 ,opra, 
g.0,g.2,left_of
g.0,g.8,front_of
g.0,g.11.13,nonAdjacent
g.0,g.47,nonAdjacent
g.0,g.9.10,nonAdjacent
g.0,g.38,nonAdjacent
g.0,g.16,right_of
g.0,g.26.34.35.43.44,nonAdjacent
g.0,g.45.46,nonAdjacent
g.0,g.15,nonAdjacent
g.2,g.8,right_of
g.2,g.11.13,nonAdjacent
g.2,g.47,nonAdjacent
g.2,g.9.10,nonAdjacent
g.2,g.38,nonAdjacent
g.2,g.16,back_of
g.2,g.26.34.35.43.44,nonAdjacent
g.2,g.45.46,nonAdjacent
g.2,g.15,nonAdjacent
g.8,g.11.13,front_of
g.8,g.47,right_of
g.8,g.9.10,left_of
g.8,g.38,nonAdjacent
g.8,g.16,right_of
g.8,g.26.34.35.43.44,nonAdjacent
g.8,g.45.46,nonAdjacent
g.8,g.15,nonAdjacent
g.11.13,g.47,right_of
g.11.13,g.9.10,left_of
g.11.13,g.38,nonAdjacent
g.11.13,g.16,nonAdjacent
g.11.13,g.26.34.35.43.44,nonAdjacent
g.11.13,g.45.46,nonAdjacent
g.11.13,g.15,nonAdjacent
g.47,g.9.10,back_of
g.47,g.38,right_of
g.47,g.16,nonAdjacent
g.47,g.26.34.35.43.44,nonAdjacent
g.47,g.45.46,back_of
g.47,g.15,nonAdjacent
g.9.10,g.38,nonAdjacent
g.9.10,g.16,nonAdjacent
g.9.10,g.26.34.35.43.44,nonAdjacent
g.9.10,g.45.46,nonAdjacent
g.9.10,g.15,nonAdjacent
g.38,g.16,left_of
g.38,g.26.34.35.43.44,sharp_left_of
g.38,g.45.46,right_of
g.38,g.15,nonAdjacent
g.16,g.26.34.35.43.44,half_left
g.16,g.45.46,nonAdjacent
g.16,g.15,nonAdjacent
g.26.34.35.43.44,g.45.46,sharp_left_of
g.26.34.35.43.44,g.15,half_left
g.45.46,g.15,right_of
 ,streetTopology, 
g.0,g.2,connected
g.0,g.8,connected
g.0,g.11.13,disconnected
g.0,g.47,disconnected
g.0,g.9.10,disconnected
g.0,g.38,disconnected
g.0,g.16,connected
g.0,g.26.34.35.43.44,disconnected
g.0,g.45.46,disconnected
g.0,g.15,disconnected
g.2,g.8,connected
g.2,g.11.13,disconnected
g.2,g.47,disconnected
g.2,g.9.10,disconnected
g.2,g.38,disconnected
g.2,g.16,connected
g.2,g.26.34.35.43.44,disconnected
g.2,g.45.46,disconnected
g.2,g.15,disconnected
g.8,g.11.13,connected
g.8,g.47,connected
g.8,g.9.10,connected
g.8,g.38,disconnected
g.8,g.16,connected
g.8,g.26.34.35.43.44,disconnected
g.8,g.45.46,disconnected
g.8,g.15,disconnected
g.11.13,g.47,connected
g.11.13,g.9.10,connected
g.11.13,g.38,disconnected
g.11.13,g.16,disconnected
g.11.13,g.26.34.35.43.44,disconnected
g.11.13,g.45.46,disconnected
g.11.13,g.15,disconnected
g.47,g.9.10,connected
g.47,g.38,connected
g.47,g.16,disconnected
g.47,g.26.34.35.43.44,disconnected
g.47,g.45.46,connected
g.47,g.15,disconnected
g.9.10,g.38,disconnected
g.9.10,g.16,disconnected
g.9.10,g.26.34.35.43.44,disconnected
g.9.10,g.45.46,disconnected
g.9.10,g.15,disconnected
g.38,g.16,connected
g.38,g.26.34.35.43.44,connected
g.38,g.45.46,connected
g.38,g.15,disconnected
g.16,g.26.34.35.43.44,connected
g.16,g.45.46,disconnected
g.16,g.15,disconnected
g.26.34.35.43.44,g.45.46,connected
g.26.34.35.43.44,g.15,connected
g.45.46,g.15,connected
 ,linearOrdering, 
g.48,g.66,before
g.48,g.65,before
g.66,g.65,before
