Object 1 , Object 2, Relations
 ,RCC8, 
g.74.75,g.65,dc
g.74.75,g.66,dc
g.74.75,g.61,dc
g.74.75,g.59,dc
g.74.75,g.55,dc
g.74.75,g.57,dc
g.74.75,g.67,dc
g.74.75,g.48,dc
g.74.75,g.53,dc
g.74.75,g.76,dc
g.74.75,g.73,dc
g.74.75,g.64,dc
g.74.75,g.58,dc
g.74.75,g.49,dc
g.74.75,g.63,dc
g.65,g.66,dc
g.65,g.61,dc
g.65,g.59,dc
g.65,g.55,dc
g.65,g.57,dc
g.65,g.67,dc
g.65,g.48,dc
g.65,g.53,dc
g.65,g.76,dc
g.65,g.73,dc
g.65,g.64,dc
g.65,g.58,dc
g.65,g.49,dc
g.65,g.63,dc
g.66,g.61,dc
g.66,g.59,dc
g.66,g.55,dc
g.66,g.57,dc
g.66,g.67,dc
g.66,g.48,dc
g.66,g.53,dc
g.66,g.76,dc
g.66,g.73,dc
g.66,g.64,dc
g.66,g.58,dc
g.66,g.49,dc
g.66,g.63,dc
g.61,g.59,dc
g.61,g.55,dc
g.61,g.57,dc
g.61,g.67,dc
g.61,g.48,dc
g.61,g.53,dc
g.61,g.76,dc
g.61,g.73,dc
g.61,g.64,dc
g.61,g.58,dc
g.61,g.49,dc
g.61,g.63,dc
g.59,g.55,dc
g.59,g.57,dc
g.59,g.67,dc
g.59,g.48,dc
g.59,g.53,dc
g.59,g.76,dc
g.59,g.73,dc
g.59,g.64,dc
g.59,g.58,dc
g.59,g.49,dc
g.59,g.63,dc
g.55,g.57,dc
g.55,g.67,dc
g.55,g.48,dc
g.55,g.53,dc
g.55,g.76,dc
g.55,g.73,dc
g.55,g.64,dc
g.55,g.58,dc
g.55,g.49,dc
g.55,g.63,dc
g.57,g.67,dc
g.57,g.48,dc
g.57,g.53,dc
g.57,g.76,dc
g.57,g.73,dc
g.57,g.64,dc
g.57,g.58,dc
g.57,g.49,dc
g.57,g.63,dc
g.67,g.48,dc
g.67,g.53,dc
g.67,g.76,dc
g.67,g.73,dc
g.67,g.64,dc
g.67,g.58,dc
g.67,g.49,dc
g.67,g.63,dc
g.48,g.53,dc
g.48,g.76,dc
g.48,g.73,dc
g.48,g.64,dc
g.48,g.58,dc
g.48,g.49,dc
g.48,g.63,dc
g.53,g.76,dc
g.53,g.73,dc
g.53,g.64,dc
g.53,g.58,dc
g.53,g.49,dc
g.53,g.63,dc
g.76,g.73,dc
g.76,g.64,dc
g.76,g.58,dc
g.76,g.49,dc
g.76,g.63,dc
g.73,g.64,dc
g.73,g.58,dc
g.73,g.49,dc
g.73,g.63,dc
g.64,g.58,dc
g.64,g.49,dc
g.64,g.63,dc
g.58,g.49,dc
g.58,g.63,dc
g.49,g.63,dc
 ,DE9IM : line_polygon, 
g.74.75,g.3.5,disjoint
g.74.75,g.34.35.45,disjoint
g.74.75,g.32,disjoint
g.74.75,g.33,disjoint
g.74.75,g.44,disjoint
g.74.75,g.42,disjoint
g.74.75,g.43,disjoint
g.74.75,g.26,disjoint
g.74.75,g.17,disjoint
g.74.75,g.16,disjoint
g.74.75,g.0,disjoint
g.74.75,g.2,disjoint
g.74.75,g.25,disjoint
g.74.75,g.6,disjoint
g.74.75,g.7,disjoint
g.74.75,g.9,disjoint
g.74.75,g.8,disjoint
g.74.75,g.11,disjoint
g.74.75,g.47,disjoint
g.74.75,g.46,disjoint
g.74.75,g.41,disjoint
g.74.75,g.39,disjoint
g.74.75,g.38,disjoint
g.3.5,g.65,disjoint
g.3.5,g.66,disjoint
g.3.5,g.61,disjoint
g.3.5,g.59,disjoint
g.3.5,g.55,disjoint
g.3.5,g.57,disjoint
g.3.5,g.67,disjoint
g.3.5,g.48,disjoint
g.3.5,g.53,disjoint
g.3.5,g.76,disjoint
g.3.5,g.73,disjoint
g.3.5,g.64,disjoint
g.3.5,g.58,disjoint
g.3.5,g.49,disjoint
g.3.5,g.63,disjoint
