Object 1 , Object 2, Relations
 ,RCC8, 
g.70.72.73.74.75.76,g.61.62.63.64,dc
g.70.72.73.74.75.76,g.53,dc
g.70.72.73.74.75.76,g.48,dc
g.70.72.73.74.75.76,g.67,dc
g.70.72.73.74.75.76,g.59,dc
g.70.72.73.74.75.76,g.66,dc
g.70.72.73.74.75.76,g.65,dc
g.61.62.63.64,g.53,dc
g.61.62.63.64,g.48,dc
g.61.62.63.64,g.67,dc
g.61.62.63.64,g.59,dc
g.61.62.63.64,g.66,po
g.61.62.63.64,g.65,dc
g.53,g.48,dc
g.53,g.67,dc
g.53,g.59,dc
g.53,g.66,dc
g.53,g.65,dc
g.48,g.67,dc
g.48,g.59,dc
g.48,g.66,dc
g.48,g.65,dc
g.67,g.59,dc
g.67,g.66,dc
g.67,g.65,dc
g.59,g.66,dc
g.59,g.65,dc
g.66,g.65,dc
 ,DE9IM : line_polygon, 
g.70.72.73.74.75.76,g.9.10,disjoint
g.70.72.73.74.75.76,g.45.46.47,disjoint
g.70.72.73.74.75.76,g.16.26.43.44,disjoint
g.70.72.73.74.75.76,g.34.35,disjoint
g.70.72.73.74.75.76,g.2,disjoint
g.70.72.73.74.75.76,g.0,disjoint
g.70.72.73.74.75.76,g.8,disjoint
g.70.72.73.74.75.76,g.11,disjoint
g.70.72.73.74.75.76,g.15,disjoint
g.70.72.73.74.75.76,g.78,disjoint
g.70.72.73.74.75.76,g.33,disjoint
g.70.72.73.74.75.76,g.32,disjoint
g.61.62.63.64,g.9.10,disjoint
g.61.62.63.64,g.45.46.47,disjoint
g.61.62.63.64,g.16.26.43.44,disjoint
g.61.62.63.64,g.34.35,disjoint
g.61.62.63.64,g.2,disjoint
g.61.62.63.64,g.0,disjoint
g.61.62.63.64,g.8,disjoint
g.61.62.63.64,g.11,disjoint
g.61.62.63.64,g.15,disjoint
g.61.62.63.64,g.78,disjoint
g.61.62.63.64,g.33,disjoint
g.61.62.63.64,g.32,disjoint
g.9.10,g.53,disjoint
g.9.10,g.48,disjoint
g.9.10,g.67,disjoint
g.9.10,g.59,disjoint
g.9.10,g.66,disjoint
g.9.10,g.65,disjoint
g.45.46.47,g.53,disjoint
g.45.46.47,g.48,disjoint
g.45.46.47,g.67,disjoint
g.45.46.47,g.59,disjoint
g.45.46.47,g.66,disjoint
g.45.46.47,g.65,disjoint
g.16.26.43.44,g.53,disjoint
g.16.26.43.44,g.48,disjoint
g.16.26.43.44,g.67,disjoint
g.16.26.43.44,g.59,disjoint
g.16.26.43.44,g.66,disjoint
g.16.26.43.44,g.65,disjoint
g.34.35,g.53,disjoint
g.34.35,g.48,disjoint
g.34.35,g.67,disjoint
g.34.35,g.59,disjoint
g.34.35,g.66,disjoint
g.34.35,g.65,disjoint
g.2,g.53,disjoint
g.2,g.48,disjoint
g.2,g.67,disjoint
g.2,g.59,disjoint
g.2,g.66,disjoint
g.2,g.65,disjoint
g.0,g.53,disjoint
g.0,g.48,disjoint
g.0,g.67,disjoint
g.0,g.59,disjoint
g.0,g.66,disjoint
g.0,g.65,disjoint
g.8,g.53,disjoint
g.8,g.48,disjoint
g.8,g.67,disjoint
g.8,g.59,disjoint
g.8,g.66,disjoint
g.8,g.65,disjoint
g.11,g.53,disjoint
g.11,g.48,disjoint
g.11,g.67,disjoint
g.11,g.59,disjoint
g.11,g.66,disjoint
g.11,g.65,disjoint
g.15,g.53,disjoint
g.15,g.48,disjoint
g.15,g.67,disjoint
g.15,g.59,disjoint
g.15,g.66,disjoint
g.15,g.65,disjoint
g.78,g.53,disjoint
g.78,g.48,disjoint
g.78,g.67,disjoint
g.78,g.59,disjoint
g.78,g.66,disjoint
g.78,g.65,disjoint
g.33,g.53,disjoint
g.33,g.48,disjoint
g.33,g.67,disjoint
g.33,g.59,disjoint
g.33,g.66,disjoint
g.33,g.65,disjoint
g.32,g.53,disjoint
g.32,g.48,disjoint
g.32,g.67,disjoint
g.32,g.59,disjoint
