0,13,0,30,30,True
1,172,387,83,59,False
2,82,0,30,30,True
3,230,369,38,24,False
4,267,361,29,17,False
5,412,394,116,50,False
6,219,0,30,30,True
7,253,0,30,30,True
8,399,452,38,23,False
9,47,2,30,30,True
currentRot = ,0
Max d = ,360,53432568897
