0,34,130,87,104,False
1,47,0,30,30,True
2,349,192,154,51,False
3,349,192,154,51,False
4,505,188,47,61,False
5,185,0,30,30,True
6,562,451,36,38,False
7,472,497,121,64,False
8,373,465,72,81,False
9,86,461,93,53,False
currentRot = ,0
Max d = ,705,862592860679
