0,13,0,30,30,True
1,245,422,255,86,False
2,82,0,30,30,True
3,116,0,30,30,True
4,215,253,85,91,False
5,185,0,30,30,True
6,219,0,30,30,True
7,253,0,30,30,True
8,13,2,30,30,True
9,47,2,30,30,True
currentRot = ,0
Max d = ,382,426463519459
