0,13,0,30,30,True
1,47,0,30,30,True
2,248,227,154,64,False
3,248,227,154,64,False
4,150,0,30,30,True
5,472,384,159,149,False
6,219,0,30,30,True
7,253,0,30,30,True
8,341,498,82,64,False
9,26,435,124,75,False
currentRot = ,0
Max d = ,617,981391305596
