0,12,0,30,30,True
1,200,358,245,124,False
2,82,0,30,30,True
3,116,0,30,30,True
4,150,0,30,30,True
5,185,0,30,30,True
6,219,0,30,30,True
7,559,224,43,109,False
8,13,2,30,30,True
9,47,2,30,30,True
currentRot = ,0
Max d = ,477,669341699883
