0,13,0,30,30,True
1,159,279,68,134,False
2,82,0,30,30,True
3,116,0,30,30,True
4,150,0,30,30,True
5,417,461,154,34,False
6,545,468,24,18,False
7,418,485,153,39,False
8,13,2,30,30,True
9,47,2,30,30,True
currentRot = ,0
Max d = ,479,342257682337
